slot_decision_explanation_id,lifecycle_id,symbol,entry_ts,entry_ts_utc,theme_id,split_name,candidate_role,slot_claim_basis,slot_risk_basis,replacement_hurdle_required_flag,same_entry_candidate_count,same_entry_theme_count,same_entry_relation_count,active_theme_count,active_relation_count,bundle_assignment_ready_flag,do_not_trade_reason,setup_quality_bucket,action_family,allowed_inputs_only_flag,outcome_used_flag,future_price_used_flag,label_used_flag
TASK617|ISRG|20251105T153000Z|slot_decision_explanation,TASK617|ISRG|20251105T153000Z,ISRG,2025-11-07 14:30:00+00:00,2025-11-05 15:30:00+00:00,biotech_glp1_healthcare,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=fading_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=11|active_relations=0|risk=market_stress_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,11,4,10,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|F|20251105T160000Z|slot_decision_explanation,TASK617|F|20251105T160000Z,F,2025-11-07 14:30:00+00:00,2025-11-05 16:00:00+00:00,ev_autonomy_mobility,validation,research_only,setup=fragile_setup|catalyst=guidance_margin_upgrade|price=price_fragile_or_unconfirmed|theme=fading_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=11|active_relations=0|risk=high_liquidity_momentum_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,11,4,10,0,0,1,,fragile_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|TSLA|20251105T173000Z|slot_decision_explanation,TASK617|TSLA|20251105T173000Z,TSLA,2025-11-07 14:30:00+00:00,2025-11-05 17:30:00+00:00,ev_autonomy_mobility,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=fading_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=11|active_relations=0|risk=high_liquidity_momentum_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,11,4,10,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|DDOG|20251106T144500Z|slot_decision_explanation,TASK617|DDOG|20251106T144500Z,DDOG,2025-11-10 14:30:00+00:00,2025-11-06 14:45:00+00:00,data_devops_software,validation,priority_candidate,setup=high_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_but_extended|theme=participating_theme|relation=relation_reinforcing,capacity=slot_competition_low|same_entry_candidates=4|active_relations=0|risk=stress_plus_extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,0,4,1,1,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|REGN|20251106T144500Z|slot_decision_explanation,TASK617|REGN|20251106T144500Z,REGN,2025-11-10 14:30:00+00:00,2025-11-06 14:45:00+00:00,biotech_glp1_healthcare,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_low|same_entry_candidates=4|active_relations=0|risk=market_stress_proxy|microstructure=SOURCE_PENDING_NOT_USED,0,4,2,3,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|LLY|20251106T151500Z|slot_decision_explanation,TASK617|LLY|20251106T151500Z,LLY,2025-11-10 14:30:00+00:00,2025-11-06 15:15:00+00:00,biotech_glp1_healthcare,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_low|same_entry_candidates=4|active_relations=0|risk=high_liquidity_momentum_proxy|microstructure=SOURCE_PENDING_NOT_USED,0,4,2,3,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|F|20251106T194500Z|slot_decision_explanation,TASK617|F|20251106T194500Z,F,2025-11-10 14:30:00+00:00,2025-11-06 19:45:00+00:00,ev_autonomy_mobility,validation,research_only,setup=fragile_setup|catalyst=guidance_margin_upgrade|price=price_fragile_or_unconfirmed|theme=fading_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_low|same_entry_candidates=4|active_relations=0|risk=market_stress_proxy|microstructure=SOURCE_PENDING_NOT_USED,0,4,1,3,0,0,1,,fragile_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|AMD|20251110T143000Z|slot_decision_explanation,TASK617|AMD|20251110T143000Z,AMD,2025-11-12 14:30:00+00:00,2025-11-10 14:30:00+00:00,ai_semiconductors,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=fading_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=14|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,14,2,8,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|PLTR|20251110T143000Z|slot_decision_explanation,TASK617|PLTR|20251110T143000Z,PLTR,2025-11-12 14:30:00+00:00,2025-11-10 14:30:00+00:00,data_devops_software,validation,priority_candidate,setup=high_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_but_extended|theme=participating_theme|relation=relation_reinforcing,capacity=slot_competition_very_high|same_entry_candidates=14|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,14,5,5,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|ISRG|20251110T143000Z|slot_decision_explanation,TASK617|ISRG|20251110T143000Z,ISRG,2025-11-12 14:30:00+00:00,2025-11-10 14:30:00+00:00,biotech_glp1_healthcare,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=14|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,14,2,8,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|LLY|20251110T144500Z|slot_decision_explanation,TASK617|LLY|20251110T144500Z,LLY,2025-11-12 14:30:00+00:00,2025-11-10 14:45:00+00:00,biotech_glp1_healthcare,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=14|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,14,2,8,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|MDB|20251110T144500Z|slot_decision_explanation,TASK617|MDB|20251110T144500Z,MDB,2025-11-12 14:30:00+00:00,2025-11-10 14:45:00+00:00,data_devops_software,validation,priority_candidate,setup=high_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=relation_reinforcing,capacity=slot_competition_very_high|same_entry_candidates=14|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,14,5,5,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|ESTC|20251110T144500Z|slot_decision_explanation,TASK617|ESTC|20251110T144500Z,ESTC,2025-11-12 14:30:00+00:00,2025-11-10 14:45:00+00:00,data_devops_software,validation,normal_candidate,setup=research_only_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=relation_sparse_research_only,capacity=slot_competition_very_high|same_entry_candidates=14|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,14,5,1,0,0,1,,research_only_setup,RESEARCH_ONLY,1,0,0,0
TASK617|SNOW|20251110T144500Z|slot_decision_explanation,TASK617|SNOW|20251110T144500Z,SNOW,2025-11-12 14:30:00+00:00,2025-11-10 14:45:00+00:00,data_devops_software,validation,priority_candidate,setup=high_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=relation_reinforcing,capacity=slot_competition_very_high|same_entry_candidates=14|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,14,5,5,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|ROK|20251110T150000Z|slot_decision_explanation,TASK617|ROK|20251110T150000Z,ROK,2025-11-12 14:30:00+00:00,2025-11-10 15:00:00+00:00,industrial_automation_robotics,validation,priority_candidate,setup=high_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=relation_reinforcing,capacity=slot_competition_very_high|same_entry_candidates=14|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,14,1,5,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|DDOG|20251110T150000Z|slot_decision_explanation,TASK617|DDOG|20251110T150000Z,DDOG,2025-11-12 14:30:00+00:00,2025-11-10 15:00:00+00:00,data_devops_software,validation,priority_candidate,setup=high_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=relation_reinforcing,capacity=slot_competition_very_high|same_entry_candidates=14|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,14,5,5,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|ZS|20251110T151500Z|slot_decision_explanation,TASK617|ZS|20251110T151500Z,ZS,2025-11-12 14:30:00+00:00,2025-11-10 15:15:00+00:00,cybersecurity,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=fading_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=14|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,14,2,8,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|RIVN|20251110T153000Z|slot_decision_explanation,TASK617|RIVN|20251110T153000Z,RIVN,2025-11-12 14:30:00+00:00,2025-11-10 15:30:00+00:00,ev_autonomy_mobility,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=14|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,14,2,8,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|CRWD|20251110T191500Z|slot_decision_explanation,TASK617|CRWD|20251110T191500Z,CRWD,2025-11-12 14:30:00+00:00,2025-11-10 19:15:00+00:00,cybersecurity,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=fading_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=14|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,14,2,8,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|GM|20251110T193000Z|slot_decision_explanation,TASK617|GM|20251110T193000Z,GM,2025-11-12 14:30:00+00:00,2025-11-10 19:30:00+00:00,ev_autonomy_mobility,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=14|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,14,2,8,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|ASML|20251110T203000Z|slot_decision_explanation,TASK617|ASML|20251110T203000Z,ASML,2025-11-12 14:30:00+00:00,2025-11-10 20:30:00+00:00,ai_semiconductors,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=fading_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=14|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,14,2,8,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|PH|20251111T144500Z|slot_decision_explanation,TASK617|PH|20251111T144500Z,PH,2025-11-13 14:30:00+00:00,2025-11-11 14:45:00+00:00,industrial_automation_robotics,validation,priority_candidate,setup=high_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=relation_reinforcing,capacity=slot_competition_very_high|same_entry_candidates=13|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,13,1,3,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|SNOW|20251111T144500Z|slot_decision_explanation,TASK617|SNOW|20251111T144500Z,SNOW,2025-11-13 14:30:00+00:00,2025-11-11 14:45:00+00:00,data_devops_software,validation,priority_candidate,setup=high_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=relation_reinforcing,capacity=slot_competition_very_high|same_entry_candidates=13|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,13,3,3,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|ZS|20251111T144500Z|slot_decision_explanation,TASK617|ZS|20251111T144500Z,ZS,2025-11-13 14:30:00+00:00,2025-11-11 14:45:00+00:00,cybersecurity,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=13|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,13,2,9,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|ESTC|20251111T144500Z|slot_decision_explanation,TASK617|ESTC|20251111T144500Z,ESTC,2025-11-13 14:30:00+00:00,2025-11-11 14:45:00+00:00,data_devops_software,validation,normal_candidate,setup=research_only_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_but_extended|theme=participating_theme|relation=relation_sparse_research_only,capacity=slot_competition_very_high|same_entry_candidates=13|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,13,3,1,0,0,1,,research_only_setup,RESEARCH_ONLY,1,0,0,0
TASK617|RIVN|20251111T144500Z|slot_decision_explanation,TASK617|RIVN|20251111T144500Z,RIVN,2025-11-13 14:30:00+00:00,2025-11-11 14:45:00+00:00,ev_autonomy_mobility,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=13|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,13,3,9,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|REGN|20251111T150000Z|slot_decision_explanation,TASK617|REGN|20251111T150000Z,REGN,2025-11-13 14:30:00+00:00,2025-11-11 15:00:00+00:00,biotech_glp1_healthcare,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=13|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,13,4,9,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|AMGN|20251111T150000Z|slot_decision_explanation,TASK617|AMGN|20251111T150000Z,AMGN,2025-11-13 14:30:00+00:00,2025-11-11 15:00:00+00:00,biotech_glp1_healthcare,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=13|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,13,4,9,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|ISRG|20251111T151500Z|slot_decision_explanation,TASK617|ISRG|20251111T151500Z,ISRG,2025-11-13 14:30:00+00:00,2025-11-11 15:15:00+00:00,biotech_glp1_healthcare,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=13|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,13,4,9,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|LLY|20251111T153000Z|slot_decision_explanation,TASK617|LLY|20251111T153000Z,LLY,2025-11-13 14:30:00+00:00,2025-11-11 15:30:00+00:00,biotech_glp1_healthcare,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_but_extended|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=13|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,13,4,9,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|F|20251111T160000Z|slot_decision_explanation,TASK617|F|20251111T160000Z,F,2025-11-13 14:30:00+00:00,2025-11-11 16:00:00+00:00,ev_autonomy_mobility,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=13|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,13,3,9,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|GM|20251111T160000Z|slot_decision_explanation,TASK617|GM|20251111T160000Z,GM,2025-11-13 14:30:00+00:00,2025-11-11 16:00:00+00:00,ev_autonomy_mobility,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=13|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,13,3,9,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|PANW|20251111T193000Z|slot_decision_explanation,TASK617|PANW|20251111T193000Z,PANW,2025-11-13 14:30:00+00:00,2025-11-11 19:30:00+00:00,cybersecurity,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=13|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,13,2,9,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|MDB|20251111T201500Z|slot_decision_explanation,TASK617|MDB|20251111T201500Z,MDB,2025-11-13 14:30:00+00:00,2025-11-11 20:15:00+00:00,data_devops_software,validation,priority_candidate,setup=high_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=relation_reinforcing,capacity=slot_competition_very_high|same_entry_candidates=13|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,13,3,3,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|PH|20251112T143000Z|slot_decision_explanation,TASK617|PH|20251112T143000Z,PH,2025-11-14 14:30:00+00:00,2025-11-12 14:30:00+00:00,industrial_automation_robotics,validation,priority_candidate,setup=high_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=relation_reinforcing,capacity=slot_competition_low|same_entry_candidates=2|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,0,2,1,1,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|MDB|20251112T151500Z|slot_decision_explanation,TASK617|MDB|20251112T151500Z,MDB,2025-11-14 14:30:00+00:00,2025-11-12 15:15:00+00:00,data_devops_software,validation,normal_candidate,setup=research_only_setup|catalyst=contract_supply_combo|price=price_confirmed_basic|theme=participating_theme|relation=relation_sparse_research_only,capacity=slot_competition_low|same_entry_candidates=2|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,0,2,1,1,0,0,1,,research_only_setup,RESEARCH_ONLY,1,0,0,0
TASK617|MDB|20251113T150000Z|slot_decision_explanation,TASK617|MDB|20251113T150000Z,MDB,2025-11-17 14:30:00+00:00,2025-11-13 15:00:00+00:00,data_devops_software,validation,priority_candidate,setup=high_quality_setup|catalyst=contract_supply_combo|price=price_confirmed_basic|theme=participating_theme|relation=relation_reinforcing,capacity=slot_competition_low|same_entry_candidates=2|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,0,2,1,2,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|PH|20251113T150000Z|slot_decision_explanation,TASK617|PH|20251113T150000Z,PH,2025-11-17 14:30:00+00:00,2025-11-13 15:00:00+00:00,industrial_automation_robotics,validation,priority_candidate,setup=high_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=relation_reinforcing,capacity=slot_competition_low|same_entry_candidates=2|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,0,2,1,2,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|LLY|20251117T143000Z|slot_decision_explanation,TASK617|LLY|20251117T143000Z,LLY,2025-11-19 14:30:00+00:00,2025-11-17 14:30:00+00:00,biotech_glp1_healthcare,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_low|same_entry_candidates=4|active_relations=0|risk=market_stress_proxy|microstructure=SOURCE_PENDING_NOT_USED,0,4,3,3,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|AMGN|20251117T144500Z|slot_decision_explanation,TASK617|AMGN|20251117T144500Z,AMGN,2025-11-19 14:30:00+00:00,2025-11-17 14:45:00+00:00,biotech_glp1_healthcare,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_low|same_entry_candidates=4|active_relations=0|risk=market_stress_proxy|microstructure=SOURCE_PENDING_NOT_USED,0,4,3,3,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|TER|20251117T150000Z|slot_decision_explanation,TASK617|TER|20251117T150000Z,TER,2025-11-19 14:30:00+00:00,2025-11-17 15:00:00+00:00,industrial_automation_robotics,validation,priority_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=relation_reinforcing,capacity=slot_competition_low|same_entry_candidates=4|active_relations=0|risk=market_stress_proxy|microstructure=SOURCE_PENDING_NOT_USED,0,4,1,1,0,0,1,,medium_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|REGN|20251117T151500Z|slot_decision_explanation,TASK617|REGN|20251117T151500Z,REGN,2025-11-19 14:30:00+00:00,2025-11-17 15:15:00+00:00,biotech_glp1_healthcare,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_low|same_entry_candidates=4|active_relations=0|risk=market_stress_proxy|microstructure=SOURCE_PENDING_NOT_USED,0,4,3,3,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|REGN|20251118T143000Z|slot_decision_explanation,TASK617|REGN|20251118T143000Z,REGN,2025-11-20 14:30:00+00:00,2025-11-18 14:30:00+00:00,biotech_glp1_healthcare,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_low|same_entry_candidates=3|active_relations=0|risk=market_stress_proxy|microstructure=SOURCE_PENDING_NOT_USED,0,3,3,3,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|LLY|20251118T161500Z|slot_decision_explanation,TASK617|LLY|20251118T161500Z,LLY,2025-11-20 14:30:00+00:00,2025-11-18 16:15:00+00:00,biotech_glp1_healthcare,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_but_extended|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_low|same_entry_candidates=3|active_relations=0|risk=stress_plus_extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,0,3,3,3,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|AMGN|20251118T183000Z|slot_decision_explanation,TASK617|AMGN|20251118T183000Z,AMGN,2025-11-20 14:30:00+00:00,2025-11-18 18:30:00+00:00,biotech_glp1_healthcare,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_but_extended|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_low|same_entry_candidates=3|active_relations=0|risk=stress_plus_extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,0,3,3,3,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|TER|20251119T143000Z|slot_decision_explanation,TASK617|TER|20251119T143000Z,TER,2025-11-21 14:30:00+00:00,2025-11-19 14:30:00+00:00,industrial_automation_robotics,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_price_confirmed_macro_secondary,capacity=slot_competition_low|same_entry_candidates=5|active_relations=0|risk=market_stress_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,5,1,1,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|GEV|20251119T143000Z|slot_decision_explanation,TASK617|GEV|20251119T143000Z,GEV,2025-11-21 14:30:00+00:00,2025-11-19 14:30:00+00:00,power_grid_electrification,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=fading_leadership|relation=company_positive_confirmation_needed,capacity=same_relation_crowded|same_entry_candidates=5|active_relations=0|risk=market_stress_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,5,2,4,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|ISRG|20251119T143000Z|slot_decision_explanation,TASK617|ISRG|20251119T143000Z,ISRG,2025-11-21 14:30:00+00:00,2025-11-19 14:30:00+00:00,biotech_glp1_healthcare,validation,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=same_relation_crowded|same_entry_candidates=5|active_relations=0|risk=market_stress_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,5,2,4,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
