event_id,trade_id,symbol,entry_ts,exit_ts,day_key,current_split,sector_group,session_timing_bucket,execution_quality_bucket,same_day_candidate_count,same_day_sector_candidate_count,realized_R,allocator_timing,feature_availability_group,regime_score_at_decision_time,artifact_score_at_decision_time,top_regime_score_at_decision_time,eligible_at_decision_time,delayed_signal_penalty_flag,regime_score_percentile_at_decision_time,artifact_score_percentile_at_decision_time,timing_tier,artifact_tier,single_best_binary,top_regime_basket_binary,regime_conditioned_overlay_balanced,sizing_template_aggressive,artifact_half_plus
574,META|2025-12-04|2025-12-04|648.849976,META,2025-12-04 00:00:00+00:00,2025-12-10 00:00:00+00:00,2025-12-04,anchored_oos,software_internet,unknown,unknown,5,5,-1.010049,opening_drive_allocator,opening_window_available,0.0,0.0,0.0,False,False,,,skip,skip,False,False,False,False,False
762,META|2025-12-04|2025-12-04|648.849976,META,2025-12-04 00:00:00+00:00,2026-01-08 00:00:00+00:00,2025-12-04,anchored_oos,software_internet,unknown,unknown,5,5,-1.007939,opening_drive_allocator,opening_window_available,0.0,0.0,0.0,False,False,,,skip,skip,False,False,False,False,False
970,META|2025-12-04|2025-12-04|648.849976,META,2025-12-04 00:00:00+00:00,2026-01-06 00:00:00+00:00,2025-12-04,anchored_oos,software_internet,unknown,unknown,5,5,-0.418472,opening_drive_allocator,opening_window_available,0.0,0.0,0.0,False,False,,,skip,skip,False,False,False,False,False
1509,META|2025-12-04|2025-12-04|648.849976,META,2025-12-04 00:00:00+00:00,2025-12-10 00:00:00+00:00,2025-12-04,anchored_oos,software_internet,unknown,unknown,5,5,-1.097585,opening_drive_allocator,opening_window_available,0.0,0.0,0.0,False,False,,,skip,skip,False,False,False,False,False
169,META|2025-12-04|2025-12-04|648.849976,META,2025-12-04 00:00:00+00:00,2025-12-10 00:00:00+00:00,2025-12-04,anchored_oos,software_internet,unknown,unknown,5,5,-1.010049,post_confirmation_allocator,post_breakout_confirmation,0.0,0.0,0.0,False,False,,,skip,skip,False,False,False,False,False
574,META|2025-12-04|2025-12-04|648.849976,META,2025-12-04 00:00:00+00:00,2025-12-10 00:00:00+00:00,2025-12-04,anchored_oos,software_internet,unknown,unknown,5,5,-1.010049,post_confirmation_allocator,post_breakout_confirmation,0.0,0.0,0.0,False,False,,,skip,skip,False,False,False,False,False
762,META|2025-12-04|2025-12-04|648.849976,META,2025-12-04 00:00:00+00:00,2026-01-08 00:00:00+00:00,2025-12-04,anchored_oos,software_internet,unknown,unknown,5,5,-1.007939,post_confirmation_allocator,post_breakout_confirmation,0.0,0.0,0.0,False,False,,,skip,skip,False,False,False,False,False
970,META|2025-12-04|2025-12-04|648.849976,META,2025-12-04 00:00:00+00:00,2026-01-06 00:00:00+00:00,2025-12-04,anchored_oos,software_internet,unknown,unknown,5,5,-0.418472,post_confirmation_allocator,post_breakout_confirmation,0.0,0.0,0.0,False,False,,,skip,skip,False,False,False,False,False
1509,META|2025-12-04|2025-12-04|648.849976,META,2025-12-04 00:00:00+00:00,2025-12-10 00:00:00+00:00,2025-12-04,anchored_oos,software_internet,unknown,unknown,5,5,-1.097585,post_confirmation_allocator,post_breakout_confirmation,0.0,0.0,0.0,False,False,,,skip,skip,False,False,False,False,False
169,META|2025-12-04|2025-12-04|648.849976,META,2025-12-04 00:00:00+00:00,2025-12-10 00:00:00+00:00,2025-12-04,anchored_oos,software_internet,unknown,unknown,5,5,-1.010049,pre_open_allocator,pre_open_available,0.0,0.0,0.0,False,False,,,skip,skip,False,False,False,False,False
574,META|2025-12-04|2025-12-04|648.849976,META,2025-12-04 00:00:00+00:00,2025-12-10 00:00:00+00:00,2025-12-04,anchored_oos,software_internet,unknown,unknown,5,5,-1.010049,pre_open_allocator,pre_open_available,0.0,0.0,0.0,False,False,,,skip,skip,False,False,False,False,False
762,META|2025-12-04|2025-12-04|648.849976,META,2025-12-04 00:00:00+00:00,2026-01-08 00:00:00+00:00,2025-12-04,anchored_oos,software_internet,unknown,unknown,5,5,-1.007939,pre_open_allocator,pre_open_available,0.0,0.0,0.0,False,False,,,skip,skip,False,False,False,False,False
970,META|2025-12-04|2025-12-04|648.849976,META,2025-12-04 00:00:00+00:00,2026-01-06 00:00:00+00:00,2025-12-04,anchored_oos,software_internet,unknown,unknown,5,5,-0.418472,pre_open_allocator,pre_open_available,0.0,0.0,0.0,False,False,,,skip,skip,False,False,False,False,False
1509,META|2025-12-04|2025-12-04|648.849976,META,2025-12-04 00:00:00+00:00,2025-12-10 00:00:00+00:00,2025-12-04,anchored_oos,software_internet,unknown,unknown,5,5,-1.097585,pre_open_allocator,pre_open_available,0.0,0.0,0.0,False,False,,,skip,skip,False,False,False,False,False
172,QCOM|2025-12-10|2025-12-10|177.250000,QCOM,2025-12-10 00:00:00+00:00,2025-12-31 00:00:00+00:00,2025-12-10,anchored_oos,semis,first_30m,strong,13,13,-0.800631,opening_drive_allocator,opening_window_available,1.416912,0.466137,0.0,True,False,0.3335729690869878,0.7447879223580158,light,active,False,True,True,True,True
366,QCOM|2025-12-10|2025-12-10|177.250000,QCOM,2025-12-10 00:00:00+00:00,2025-12-31 00:00:00+00:00,2025-12-10,anchored_oos,semis,first_30m,strong,13,13,-0.406629,opening_drive_allocator,opening_window_available,1.416912,0.466137,0.0,True,False,0.3335729690869878,0.7447879223580158,light,active,False,True,True,True,True
576,QCOM|2025-12-10|2025-12-10|177.250000,QCOM,2025-12-10 00:00:00+00:00,2025-12-31 00:00:00+00:00,2025-12-10,anchored_oos,semis,first_30m,strong,13,13,-0.800631,opening_drive_allocator,opening_window_available,1.416912,0.466137,0.0,True,False,0.3335729690869878,0.7447879223580158,light,active,False,True,True,True,True
760,QCOM|2025-12-10|2025-12-10|177.250000,QCOM,2025-12-10 00:00:00+00:00,2025-12-31 00:00:00+00:00,2025-12-10,anchored_oos,semis,first_30m,strong,13,13,-0.640505,opening_drive_allocator,opening_window_available,1.416912,0.466137,0.0,True,False,0.3335729690869878,0.7447879223580158,light,active,False,True,True,True,True
968,QCOM|2025-12-10|2025-12-10|177.250000,QCOM,2025-12-10 00:00:00+00:00,2025-12-31 00:00:00+00:00,2025-12-10,anchored_oos,semis,first_30m,strong,13,13,-0.640505,opening_drive_allocator,opening_window_available,1.416912,0.466137,0.0,True,False,0.3335729690869878,0.7447879223580158,light,active,False,True,True,True,True
1142,QCOM|2025-12-10|2025-12-10|177.250000,QCOM,2025-12-10 00:00:00+00:00,2025-12-31 00:00:00+00:00,2025-12-10,anchored_oos,semis,first_30m,strong,13,13,-0.406629,opening_drive_allocator,opening_window_available,1.416912,0.466137,0.0,True,False,0.3335729690869878,0.7447879223580158,light,active,False,True,True,True,True
1319,QCOM|2025-12-10|2025-12-10|177.250000,QCOM,2025-12-10 00:00:00+00:00,2025-12-31 00:00:00+00:00,2025-12-10,anchored_oos,semis,first_30m,strong,13,13,-0.640505,opening_drive_allocator,opening_window_available,1.416912,0.466137,0.0,True,False,0.3335729690869878,0.7447879223580158,light,active,False,True,True,True,True
1512,QCOM|2025-12-10|2025-12-10|177.250000,QCOM,2025-12-10 00:00:00+00:00,2025-12-31 00:00:00+00:00,2025-12-10,anchored_oos,semis,first_30m,strong,13,13,-1.014316,opening_drive_allocator,opening_window_available,1.416912,0.466137,0.0,True,False,0.3335729690869878,0.7447879223580158,light,active,False,True,True,True,True
1728,QCOM|2025-12-10|2025-12-10|178.830002,QCOM,2025-12-10 00:00:00+00:00,2025-12-31 00:00:00+00:00,2025-12-10,anchored_oos,semis,mid_session,strong,13,13,-0.998739,opening_drive_allocator,opening_window_available,0.720588,0.223304,0.0,True,False,0.20201294033069733,0.17397555715312724,light,light,False,True,True,True,False
1948,QCOM|2025-12-10|2025-12-10|178.830002,QCOM,2025-12-10 00:00:00+00:00,2025-12-31 00:00:00+00:00,2025-12-10,anchored_oos,semis,mid_session,strong,13,13,-0.998739,opening_drive_allocator,opening_window_available,0.720588,0.223304,0.0,True,False,0.20201294033069733,0.17397555715312724,light,light,False,True,True,True,False
365,AVGO|2025-12-10|2025-12-10|407.290009,AVGO,2025-12-10 00:00:00+00:00,2025-12-12 00:00:00+00:00,2025-12-10,anchored_oos,semis,mid_session,mixed,13,13,-1.004948,opening_drive_allocator,opening_window_available,0.0,0.0,0.0,False,False,,,skip,skip,False,False,False,False,False
1140,AVGO|2025-12-10|2025-12-10|407.290009,AVGO,2025-12-10 00:00:00+00:00,2025-12-12 00:00:00+00:00,2025-12-10,anchored_oos,semis,mid_session,mixed,13,13,-1.004948,opening_drive_allocator,opening_window_available,0.0,0.0,0.0,False,False,,,skip,skip,False,False,False,False,False
1318,AVGO|2025-12-10|2025-12-10|407.290009,AVGO,2025-12-10 00:00:00+00:00,2025-12-12 00:00:00+00:00,2025-12-10,anchored_oos,semis,mid_session,mixed,13,13,-0.997438,opening_drive_allocator,opening_window_available,0.0,0.0,0.0,False,False,,,skip,skip,False,False,False,False,False
172,QCOM|2025-12-10|2025-12-10|177.250000,QCOM,2025-12-10 00:00:00+00:00,2025-12-31 00:00:00+00:00,2025-12-10,anchored_oos,semis,first_30m,strong,13,13,-0.800631,post_confirmation_allocator,post_breakout_confirmation,2.119118,0.711021,0.0,True,True,0.7447879223580158,0.9719626168224299,active,core,False,True,True,True,True
366,QCOM|2025-12-10|2025-12-10|177.250000,QCOM,2025-12-10 00:00:00+00:00,2025-12-31 00:00:00+00:00,2025-12-10,anchored_oos,semis,first_30m,strong,13,13,-0.406629,post_confirmation_allocator,post_breakout_confirmation,2.119118,0.711021,0.0,True,True,0.7447879223580158,0.9719626168224299,active,core,False,True,True,True,True
576,QCOM|2025-12-10|2025-12-10|177.250000,QCOM,2025-12-10 00:00:00+00:00,2025-12-31 00:00:00+00:00,2025-12-10,anchored_oos,semis,first_30m,strong,13,13,-0.800631,post_confirmation_allocator,post_breakout_confirmation,2.119118,0.711021,0.0,True,True,0.7447879223580158,0.9719626168224299,active,core,False,True,True,True,True
760,QCOM|2025-12-10|2025-12-10|177.250000,QCOM,2025-12-10 00:00:00+00:00,2025-12-31 00:00:00+00:00,2025-12-10,anchored_oos,semis,first_30m,strong,13,13,-0.640505,post_confirmation_allocator,post_breakout_confirmation,2.119118,0.711021,0.0,True,True,0.7447879223580158,0.9719626168224299,active,core,False,True,True,True,True
968,QCOM|2025-12-10|2025-12-10|177.250000,QCOM,2025-12-10 00:00:00+00:00,2025-12-31 00:00:00+00:00,2025-12-10,anchored_oos,semis,first_30m,strong,13,13,-0.640505,post_confirmation_allocator,post_breakout_confirmation,2.119118,0.711021,0.0,True,True,0.7447879223580158,0.9719626168224299,active,core,False,True,True,True,True
1142,QCOM|2025-12-10|2025-12-10|177.250000,QCOM,2025-12-10 00:00:00+00:00,2025-12-31 00:00:00+00:00,2025-12-10,anchored_oos,semis,first_30m,strong,13,13,-0.406629,post_confirmation_allocator,post_breakout_confirmation,2.119118,0.711021,0.0,True,True,0.7447879223580158,0.9719626168224299,active,core,False,True,True,True,True
1319,QCOM|2025-12-10|2025-12-10|177.250000,QCOM,2025-12-10 00:00:00+00:00,2025-12-31 00:00:00+00:00,2025-12-10,anchored_oos,semis,first_30m,strong,13,13,-0.640505,post_confirmation_allocator,post_breakout_confirmation,2.119118,0.711021,0.0,True,True,0.7447879223580158,0.9719626168224299,active,core,False,True,True,True,True
1512,QCOM|2025-12-10|2025-12-10|177.250000,QCOM,2025-12-10 00:00:00+00:00,2025-12-31 00:00:00+00:00,2025-12-10,anchored_oos,semis,first_30m,strong,13,13,-1.014316,post_confirmation_allocator,post_breakout_confirmation,2.119118,0.711021,0.0,True,True,0.7447879223580158,0.9719626168224299,active,core,False,True,True,True,True
1728,QCOM|2025-12-10|2025-12-10|178.830002,QCOM,2025-12-10 00:00:00+00:00,2025-12-31 00:00:00+00:00,2025-12-10,anchored_oos,semis,mid_session,strong,13,13,-0.998739,post_confirmation_allocator,post_breakout_confirmation,0.720588,0.223304,0.0,True,False,0.17972681524083392,0.17397555715312724,light,light,False,True,True,True,False
1948,QCOM|2025-12-10|2025-12-10|178.830002,QCOM,2025-12-10 00:00:00+00:00,2025-12-31 00:00:00+00:00,2025-12-10,anchored_oos,semis,mid_session,strong,13,13,-0.998739,post_confirmation_allocator,post_breakout_confirmation,0.720588,0.223304,0.0,True,False,0.17972681524083392,0.17397555715312724,light,light,False,True,True,True,False
365,AVGO|2025-12-10|2025-12-10|407.290009,AVGO,2025-12-10 00:00:00+00:00,2025-12-12 00:00:00+00:00,2025-12-10,anchored_oos,semis,mid_session,mixed,13,13,-1.004948,post_confirmation_allocator,post_breakout_confirmation,0.0,0.0,0.0,False,False,,,skip,skip,False,False,False,False,False
1140,AVGO|2025-12-10|2025-12-10|407.290009,AVGO,2025-12-10 00:00:00+00:00,2025-12-12 00:00:00+00:00,2025-12-10,anchored_oos,semis,mid_session,mixed,13,13,-1.004948,post_confirmation_allocator,post_breakout_confirmation,0.0,0.0,0.0,False,False,,,skip,skip,False,False,False,False,False
1318,AVGO|2025-12-10|2025-12-10|407.290009,AVGO,2025-12-10 00:00:00+00:00,2025-12-12 00:00:00+00:00,2025-12-10,anchored_oos,semis,mid_session,mixed,13,13,-0.997438,post_confirmation_allocator,post_breakout_confirmation,0.0,0.0,0.0,False,False,,,skip,skip,False,False,False,False,False
172,QCOM|2025-12-10|2025-12-10|177.250000,QCOM,2025-12-10 00:00:00+00:00,2025-12-31 00:00:00+00:00,2025-12-10,anchored_oos,semis,first_30m,strong,13,13,-0.800631,pre_open_allocator,pre_open_available,0.720588,0.223304,0.0,True,False,0.4182692307692308,0.4182692307692308,light,light,False,True,True,True,False
366,QCOM|2025-12-10|2025-12-10|177.250000,QCOM,2025-12-10 00:00:00+00:00,2025-12-31 00:00:00+00:00,2025-12-10,anchored_oos,semis,first_30m,strong,13,13,-0.406629,pre_open_allocator,pre_open_available,0.720588,0.223304,0.0,True,False,0.4182692307692308,0.4182692307692308,light,light,False,True,True,True,False
576,QCOM|2025-12-10|2025-12-10|177.250000,QCOM,2025-12-10 00:00:00+00:00,2025-12-31 00:00:00+00:00,2025-12-10,anchored_oos,semis,first_30m,strong,13,13,-0.800631,pre_open_allocator,pre_open_available,0.720588,0.223304,0.0,True,False,0.4182692307692308,0.4182692307692308,light,light,False,True,True,True,False
760,QCOM|2025-12-10|2025-12-10|177.250000,QCOM,2025-12-10 00:00:00+00:00,2025-12-31 00:00:00+00:00,2025-12-10,anchored_oos,semis,first_30m,strong,13,13,-0.640505,pre_open_allocator,pre_open_available,0.720588,0.223304,0.0,True,False,0.4182692307692308,0.4182692307692308,light,light,False,True,True,True,False
968,QCOM|2025-12-10|2025-12-10|177.250000,QCOM,2025-12-10 00:00:00+00:00,2025-12-31 00:00:00+00:00,2025-12-10,anchored_oos,semis,first_30m,strong,13,13,-0.640505,pre_open_allocator,pre_open_available,0.720588,0.223304,0.0,True,False,0.4182692307692308,0.4182692307692308,light,light,False,True,True,True,False
1142,QCOM|2025-12-10|2025-12-10|177.250000,QCOM,2025-12-10 00:00:00+00:00,2025-12-31 00:00:00+00:00,2025-12-10,anchored_oos,semis,first_30m,strong,13,13,-0.406629,pre_open_allocator,pre_open_available,0.720588,0.223304,0.0,True,False,0.4182692307692308,0.4182692307692308,light,light,False,True,True,True,False
1319,QCOM|2025-12-10|2025-12-10|177.250000,QCOM,2025-12-10 00:00:00+00:00,2025-12-31 00:00:00+00:00,2025-12-10,anchored_oos,semis,first_30m,strong,13,13,-0.640505,pre_open_allocator,pre_open_available,0.720588,0.223304,0.0,True,False,0.4182692307692308,0.4182692307692308,light,light,False,True,True,True,False
1512,QCOM|2025-12-10|2025-12-10|177.250000,QCOM,2025-12-10 00:00:00+00:00,2025-12-31 00:00:00+00:00,2025-12-10,anchored_oos,semis,first_30m,strong,13,13,-1.014316,pre_open_allocator,pre_open_available,0.720588,0.223304,0.0,True,False,0.4182692307692308,0.4182692307692308,light,light,False,True,True,True,False
1728,QCOM|2025-12-10|2025-12-10|178.830002,QCOM,2025-12-10 00:00:00+00:00,2025-12-31 00:00:00+00:00,2025-12-10,anchored_oos,semis,mid_session,strong,13,13,-0.998739,pre_open_allocator,pre_open_available,0.720588,0.223304,0.0,True,False,0.4182692307692308,0.4182692307692308,light,light,False,True,True,True,False
1948,QCOM|2025-12-10|2025-12-10|178.830002,QCOM,2025-12-10 00:00:00+00:00,2025-12-31 00:00:00+00:00,2025-12-10,anchored_oos,semis,mid_session,strong,13,13,-0.998739,pre_open_allocator,pre_open_available,0.720588,0.223304,0.0,True,False,0.4182692307692308,0.4182692307692308,light,light,False,True,True,True,False
365,AVGO|2025-12-10|2025-12-10|407.290009,AVGO,2025-12-10 00:00:00+00:00,2025-12-12 00:00:00+00:00,2025-12-10,anchored_oos,semis,mid_session,mixed,13,13,-1.004948,pre_open_allocator,pre_open_available,0.0,0.0,0.0,False,False,,,skip,skip,False,False,False,False,False
1140,AVGO|2025-12-10|2025-12-10|407.290009,AVGO,2025-12-10 00:00:00+00:00,2025-12-12 00:00:00+00:00,2025-12-10,anchored_oos,semis,mid_session,mixed,13,13,-1.004948,pre_open_allocator,pre_open_available,0.0,0.0,0.0,False,False,,,skip,skip,False,False,False,False,False
1318,AVGO|2025-12-10|2025-12-10|407.290009,AVGO,2025-12-10 00:00:00+00:00,2025-12-12 00:00:00+00:00,2025-12-10,anchored_oos,semis,mid_session,mixed,13,13,-0.997438,pre_open_allocator,pre_open_available,0.0,0.0,0.0,False,False,,,skip,skip,False,False,False,False,False
173,TSLA|2025-12-12|2025-12-12|458.869995,TSLA,2025-12-12 00:00:00+00:00,2026-01-02 00:00:00+00:00,2025-12-12,anchored_oos,others,first_30m,strong,10,10,-0.413176,opening_drive_allocator,opening_window_available,0.696324,0.242833,0.0,True,False,0.014378145219266714,0.3098490294751977,light,light,False,True,True,True,False
367,TSLA|2025-12-12|2025-12-12|458.869995,TSLA,2025-12-12 00:00:00+00:00,2026-01-02 00:00:00+00:00,2025-12-12,anchored_oos,others,first_30m,strong,10,10,-0.313379,opening_drive_allocator,opening_window_available,0.696324,0.242833,0.0,True,False,0.014378145219266714,0.3098490294751977,light,light,False,True,True,True,False
577,TSLA|2025-12-12|2025-12-12|458.869995,TSLA,2025-12-12 00:00:00+00:00,2026-01-02 00:00:00+00:00,2025-12-12,anchored_oos,others,first_30m,strong,10,10,-0.413176,opening_drive_allocator,opening_window_available,0.696324,0.242833,0.0,True,False,0.014378145219266714,0.3098490294751977,light,light,False,True,True,True,False
761,TSLA|2025-12-12|2025-12-12|458.869995,TSLA,2025-12-12 00:00:00+00:00,2026-01-02 00:00:00+00:00,2025-12-12,anchored_oos,others,first_30m,strong,10,10,-0.330541,opening_drive_allocator,opening_window_available,0.696324,0.242833,0.0,True,False,0.014378145219266714,0.3098490294751977,light,light,False,True,True,True,False
969,TSLA|2025-12-12|2025-12-12|458.869995,TSLA,2025-12-12 00:00:00+00:00,2026-01-02 00:00:00+00:00,2025-12-12,anchored_oos,others,first_30m,strong,10,10,-0.330541,opening_drive_allocator,opening_window_available,0.696324,0.242833,0.0,True,False,0.014378145219266714,0.3098490294751977,light,light,False,True,True,True,False
1143,TSLA|2025-12-12|2025-12-12|458.869995,TSLA,2025-12-12 00:00:00+00:00,2026-01-02 00:00:00+00:00,2025-12-12,anchored_oos,others,first_30m,strong,10,10,-0.313379,opening_drive_allocator,opening_window_available,0.696324,0.242833,0.0,True,False,0.014378145219266714,0.3098490294751977,light,light,False,True,True,True,False
1320,TSLA|2025-12-12|2025-12-12|458.869995,TSLA,2025-12-12 00:00:00+00:00,2026-01-02 00:00:00+00:00,2025-12-12,anchored_oos,others,first_30m,strong,10,10,-0.330541,opening_drive_allocator,opening_window_available,0.696324,0.242833,0.0,True,False,0.014378145219266714,0.3098490294751977,light,light,False,True,True,True,False
1513,TSLA|2025-12-12|2025-12-12|458.869995,TSLA,2025-12-12 00:00:00+00:00,2026-01-02 00:00:00+00:00,2025-12-12,anchored_oos,others,first_30m,strong,10,10,-0.550901,opening_drive_allocator,opening_window_available,0.696324,0.242833,0.0,True,False,0.014378145219266714,0.3098490294751977,light,light,False,True,True,True,False
1729,TSLA|2025-12-12|2025-12-12|458.869995,TSLA,2025-12-12 00:00:00+00:00,2026-01-02 00:00:00+00:00,2025-12-12,anchored_oos,others,first_30m,strong,10,10,-0.413176,opening_drive_allocator,opening_window_available,0.696324,0.242833,0.0,True,False,0.014378145219266714,0.3098490294751977,light,light,False,True,True,True,False
1949,TSLA|2025-12-12|2025-12-12|458.869995,TSLA,2025-12-12 00:00:00+00:00,2026-01-02 00:00:00+00:00,2025-12-12,anchored_oos,others,first_30m,strong,10,10,-0.413176,opening_drive_allocator,opening_window_available,0.696324,0.242833,0.0,True,False,0.014378145219266714,0.3098490294751977,light,light,False,True,True,True,False
173,TSLA|2025-12-12|2025-12-12|458.869995,TSLA,2025-12-12 00:00:00+00:00,2026-01-02 00:00:00+00:00,2025-12-12,anchored_oos,others,first_30m,strong,10,10,-0.413176,post_confirmation_allocator,post_breakout_confirmation,1.39853,0.48771699999999996,0.0,True,True,0.31272465851905107,0.723939611790079,light,active,False,True,True,True,True
367,TSLA|2025-12-12|2025-12-12|458.869995,TSLA,2025-12-12 00:00:00+00:00,2026-01-02 00:00:00+00:00,2025-12-12,anchored_oos,others,first_30m,strong,10,10,-0.313379,post_confirmation_allocator,post_breakout_confirmation,1.39853,0.48771699999999996,0.0,True,True,0.31272465851905107,0.723939611790079,light,active,False,True,True,True,True
577,TSLA|2025-12-12|2025-12-12|458.869995,TSLA,2025-12-12 00:00:00+00:00,2026-01-02 00:00:00+00:00,2025-12-12,anchored_oos,others,first_30m,strong,10,10,-0.413176,post_confirmation_allocator,post_breakout_confirmation,1.39853,0.48771699999999996,0.0,True,True,0.31272465851905107,0.723939611790079,light,active,False,True,True,True,True
761,TSLA|2025-12-12|2025-12-12|458.869995,TSLA,2025-12-12 00:00:00+00:00,2026-01-02 00:00:00+00:00,2025-12-12,anchored_oos,others,first_30m,strong,10,10,-0.330541,post_confirmation_allocator,post_breakout_confirmation,1.39853,0.48771699999999996,0.0,True,True,0.31272465851905107,0.723939611790079,light,active,False,True,True,True,True
969,TSLA|2025-12-12|2025-12-12|458.869995,TSLA,2025-12-12 00:00:00+00:00,2026-01-02 00:00:00+00:00,2025-12-12,anchored_oos,others,first_30m,strong,10,10,-0.330541,post_confirmation_allocator,post_breakout_confirmation,1.39853,0.48771699999999996,0.0,True,True,0.31272465851905107,0.723939611790079,light,active,False,True,True,True,True
1143,TSLA|2025-12-12|2025-12-12|458.869995,TSLA,2025-12-12 00:00:00+00:00,2026-01-02 00:00:00+00:00,2025-12-12,anchored_oos,others,first_30m,strong,10,10,-0.313379,post_confirmation_allocator,post_breakout_confirmation,1.39853,0.48771699999999996,0.0,True,True,0.31272465851905107,0.723939611790079,light,active,False,True,True,True,True
1320,TSLA|2025-12-12|2025-12-12|458.869995,TSLA,2025-12-12 00:00:00+00:00,2026-01-02 00:00:00+00:00,2025-12-12,anchored_oos,others,first_30m,strong,10,10,-0.330541,post_confirmation_allocator,post_breakout_confirmation,1.39853,0.48771699999999996,0.0,True,True,0.31272465851905107,0.723939611790079,light,active,False,True,True,True,True
1513,TSLA|2025-12-12|2025-12-12|458.869995,TSLA,2025-12-12 00:00:00+00:00,2026-01-02 00:00:00+00:00,2025-12-12,anchored_oos,others,first_30m,strong,10,10,-0.550901,post_confirmation_allocator,post_breakout_confirmation,1.39853,0.48771699999999996,0.0,True,True,0.31272465851905107,0.723939611790079,light,active,False,True,True,True,True
1729,TSLA|2025-12-12|2025-12-12|458.869995,TSLA,2025-12-12 00:00:00+00:00,2026-01-02 00:00:00+00:00,2025-12-12,anchored_oos,others,first_30m,strong,10,10,-0.413176,post_confirmation_allocator,post_breakout_confirmation,1.39853,0.48771699999999996,0.0,True,True,0.31272465851905107,0.723939611790079,light,active,False,True,True,True,True
1949,TSLA|2025-12-12|2025-12-12|458.869995,TSLA,2025-12-12 00:00:00+00:00,2026-01-02 00:00:00+00:00,2025-12-12,anchored_oos,others,first_30m,strong,10,10,-0.413176,post_confirmation_allocator,post_breakout_confirmation,1.39853,0.48771699999999996,0.0,True,True,0.31272465851905107,0.723939611790079,light,active,False,True,True,True,True
173,TSLA|2025-12-12|2025-12-12|458.869995,TSLA,2025-12-12 00:00:00+00:00,2026-01-02 00:00:00+00:00,2025-12-12,anchored_oos,others,first_30m,strong,10,10,-0.413176,pre_open_allocator,pre_open_available,0.0,0.0,0.0,False,False,,,skip,skip,False,False,False,False,False
367,TSLA|2025-12-12|2025-12-12|458.869995,TSLA,2025-12-12 00:00:00+00:00,2026-01-02 00:00:00+00:00,2025-12-12,anchored_oos,others,first_30m,strong,10,10,-0.313379,pre_open_allocator,pre_open_available,0.0,0.0,0.0,False,False,,,skip,skip,False,False,False,False,False
577,TSLA|2025-12-12|2025-12-12|458.869995,TSLA,2025-12-12 00:00:00+00:00,2026-01-02 00:00:00+00:00,2025-12-12,anchored_oos,others,first_30m,strong,10,10,-0.413176,pre_open_allocator,pre_open_available,0.0,0.0,0.0,False,False,,,skip,skip,False,False,False,False,False
761,TSLA|2025-12-12|2025-12-12|458.869995,TSLA,2025-12-12 00:00:00+00:00,2026-01-02 00:00:00+00:00,2025-12-12,anchored_oos,others,first_30m,strong,10,10,-0.330541,pre_open_allocator,pre_open_available,0.0,0.0,0.0,False,False,,,skip,skip,False,False,False,False,False
969,TSLA|2025-12-12|2025-12-12|458.869995,TSLA,2025-12-12 00:00:00+00:00,2026-01-02 00:00:00+00:00,2025-12-12,anchored_oos,others,first_30m,strong,10,10,-0.330541,pre_open_allocator,pre_open_available,0.0,0.0,0.0,False,False,,,skip,skip,False,False,False,False,False
1143,TSLA|2025-12-12|2025-12-12|458.869995,TSLA,2025-12-12 00:00:00+00:00,2026-01-02 00:00:00+00:00,2025-12-12,anchored_oos,others,first_30m,strong,10,10,-0.313379,pre_open_allocator,pre_open_available,0.0,0.0,0.0,False,False,,,skip,skip,False,False,False,False,False
1320,TSLA|2025-12-12|2025-12-12|458.869995,TSLA,2025-12-12 00:00:00+00:00,2026-01-02 00:00:00+00:00,2025-12-12,anchored_oos,others,first_30m,strong,10,10,-0.330541,pre_open_allocator,pre_open_available,0.0,0.0,0.0,False,False,,,skip,skip,False,False,False,False,False
1513,TSLA|2025-12-12|2025-12-12|458.869995,TSLA,2025-12-12 00:00:00+00:00,2026-01-02 00:00:00+00:00,2025-12-12,anchored_oos,others,first_30m,strong,10,10,-0.550901,pre_open_allocator,pre_open_available,0.0,0.0,0.0,False,False,,,skip,skip,False,False,False,False,False
1729,TSLA|2025-12-12|2025-12-12|458.869995,TSLA,2025-12-12 00:00:00+00:00,2026-01-02 00:00:00+00:00,2025-12-12,anchored_oos,others,first_30m,strong,10,10,-0.413176,pre_open_allocator,pre_open_available,0.0,0.0,0.0,False,False,,,skip,skip,False,False,False,False,False
1949,TSLA|2025-12-12|2025-12-12|458.869995,TSLA,2025-12-12 00:00:00+00:00,2026-01-02 00:00:00+00:00,2025-12-12,anchored_oos,others,first_30m,strong,10,10,-0.413176,pre_open_allocator,pre_open_available,0.0,0.0,0.0,False,False,,,skip,skip,False,False,False,False,False
174,AMD|2026-01-02|2026-01-02|220.169998,AMD,2026-01-02 00:00:00+00:00,2026-01-08 00:00:00+00:00,2026-01-02,anchored_oos,semis,unknown,unknown,19,9,-1.006778,opening_drive_allocator,opening_window_available,0.720588,0.223304,0.0,True,False,0.20201294033069733,0.17397555715312724,light,light,False,True,True,True,False
