path,class,size_bytes,owner,reviewer,decision,action,target_path,delete_allowed,result,reason
참고 Context/5. vibe-investing-main/01.Trading Strategy/Awesome claude quant scripts/AI supply chain bayesian analysis/src/Bayesian long prompt.txt,UNKNOWN_NEEDS_REVIEW,2871,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Awesome claude quant scripts/Awesome claude quant scripts.MD,UNKNOWN_NEEDS_REVIEW,26687,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Awesome claude quant scripts/DAT quant strategy/DAT quant strategy kr.MD,UNKNOWN_NEEDS_REVIEW,31663,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Awesome claude quant scripts/DAT quant strategy/readme.MD,UNKNOWN_NEEDS_REVIEW,9080,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Awesome claude quant scripts/DAT quant strategy/src/DatZScoreStrategy.kt,UNKNOWN_NEEDS_REVIEW,13185,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Awesome claude quant scripts/DAT quant strategy/src/build.gradle.kts,UNKNOWN_NEEDS_REVIEW,1436,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Awesome claude quant scripts/DAT quant strategy/src/dat_zscore_strategy.py,UNKNOWN_NEEDS_REVIEW,11276,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Awesome claude quant scripts/DAT quant strategy/src/requirements.txt,UNKNOWN_NEEDS_REVIEW,166,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Awesome claude quant scripts/Declining Stock Quant Script Using LLM/Bearish stocks analysis 20260426.MD,UNKNOWN_NEEDS_REVIEW,12004,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Awesome claude quant scripts/Declining Stock Quant Script Using LLM/Declining Stock Quant Script Using LLM.MD,UNKNOWN_NEEDS_REVIEW,6727,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Awesome claude quant scripts/Dividend growth prompt/Dividend Growth Prompt kr.MD,UNKNOWN_NEEDS_REVIEW,10703,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Awesome claude quant scripts/Dividend growth prompt/Dividend_Growth_Prompt_EN.md,UNKNOWN_NEEDS_REVIEW,10506,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Awesome claude quant scripts/Dividend growth prompt/Readme.md,UNKNOWN_NEEDS_REVIEW,27125,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Awesome claude quant scripts/Dividend growth prompt/result/Claude_Dividend_Growth_Portfolio_Report_2026Q2.md,UNKNOWN_NEEDS_REVIEW,24607,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Awesome claude quant scripts/Dividend growth prompt/result/DeepSeek Prompt Result260502.MD,UNKNOWN_NEEDS_REVIEW,10536,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Awesome claude quant scripts/Dividend growth prompt/result/Gemini_Dividend_Growth_Portfolio_2026.md,UNKNOWN_NEEDS_REVIEW,6050,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Awesome claude quant scripts/Long-Term Dividend Investing/Long term dividend quant script kr.MD,UNKNOWN_NEEDS_REVIEW,32257,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Awesome claude quant scripts/Readme.MD,UNKNOWN_NEEDS_REVIEW,8447,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Awesome claude quant scripts/Sample Readme.MD,UNKNOWN_NEEDS_REVIEW,381,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Awesome claude quant scripts/Sample/Sample Readme.MD,UNKNOWN_NEEDS_REVIEW,6601,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Awesome claude quant scripts/Sample/growth_screener.py,UNKNOWN_NEEDS_REVIEW,10116,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Awesome claude quant scripts/Sample/sample_growth_screen_results.csv,UNKNOWN_NEEDS_REVIEW,2993,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Awesome claude quant scripts/trading map.png,UNKNOWN_NEEDS_REVIEW,119596,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/BNB Trading Bot/README_CN .md,UNKNOWN_NEEDS_REVIEW,7963,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/BNB Trading Bot/README_EN.md,UNKNOWN_NEEDS_REVIEW,8256,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/BNB Trading Bot/Readme.md,UNKNOWN_NEEDS_REVIEW,8457,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/BNB Trading Bot/data/00_summary.json,UNKNOWN_NEEDS_REVIEW,703,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/BNB Trading Bot/data/01_prices.csv,UNKNOWN_NEEDS_REVIEW,90107,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/BNB Trading Bot/data/02_returns.csv,UNKNOWN_NEEDS_REVIEW,109276,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/BNB Trading Bot/data/03_window_returns.csv,UNKNOWN_NEEDS_REVIEW,196,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/BNB Trading Bot/data/04_yearly_correlation.csv,UNKNOWN_NEEDS_REVIEW,96,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/BNB Trading Bot/data/05_rolling_corr_30d.csv,UNKNOWN_NEEDS_REVIEW,42845,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/BNB Trading Bot/data/06_lead_lag.csv,UNKNOWN_NEEDS_REVIEW,360,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/BNB Trading Bot/data/08_trend_transition_delays.csv,UNKNOWN_NEEDS_REVIEW,802,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/BNB Trading Bot/data/09_backtest_metrics.csv,UNKNOWN_NEEDS_REVIEW,252,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/BNB Trading Bot/data/10_individual_trades.csv,UNKNOWN_NEEDS_REVIEW,756,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/BNB Trading Bot/data/11_backtest_daily.csv,UNKNOWN_NEEDS_REVIEW,251313,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/BNB Trading Bot/data/12_current_signal.json,UNKNOWN_NEEDS_REVIEW,210,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/BNB Trading Bot/data/description.md,UNKNOWN_NEEDS_REVIEW,680,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/BNB Trading Bot/src/bnb_signal.py,UNKNOWN_NEEDS_REVIEW,10005,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/BNB Trading Bot/src/readme.md,UNKNOWN_NEEDS_REVIEW,71,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Binance Listing Day Crash/IdeaNote.MD,UNKNOWN_NEEDS_REVIEW,585,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Binance Listing Day Crash/Listing day crash analysis.md,UNKNOWN_NEEDS_REVIEW,31019,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Binance Listing Day Crash/Listing day crash selfcritique roadmap.md,UNKNOWN_NEEDS_REVIEW,24682,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Binance Listing Day Crash/data/01_binance_listing_day_crashes_2024_2025.csv,UNKNOWN_NEEDS_REVIEW,7619,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Binance Listing Day Crash/data/02_hypothesis_verification_summary.csv,UNKNOWN_NEEDS_REVIEW,1675,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Binance Listing Day Crash/data/03_mechanism_analysis.csv,UNKNOWN_NEEDS_REVIEW,754,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Binance Listing Day Crash/data/04_btc_relative_matrix.csv,UNKNOWN_NEEDS_REVIEW,679,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Binance Listing Day Crash/data/description.md,UNKNOWN_NEEDS_REVIEW,19,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Binance Listing Day Crash/src/description.md,UNKNOWN_NEEDS_REVIEW,14,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Binance Listing Day Crash/src/listing_counter_trading_bot.py,UNKNOWN_NEEDS_REVIEW,19312,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Binance Listing Day Crash/src/listing_day_analyzer.py,UNKNOWN_NEEDS_REVIEW,18548,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/ChainWar/IdeaNote_ChainWar.MD,UNKNOWN_NEEDS_REVIEW,27086,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Disclosure Timing Around Token Unlocks/ideanote disclosuretiming kr.MD,UNKNOWN_NEEDS_REVIEW,33784,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Disclosure Timing Around Token Unlocks/ideanote disclosuretiming.MD,UNKNOWN_NEEDS_REVIEW,32571,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Investment Strategy Based on Bitcoin and Nasdaq Coupling/IdeaNodte.MD,UNKNOWN_NEEDS_REVIEW,466,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Investment Strategy Based on Bitcoin and Nasdaq Coupling/Nasdaq crypto coupling strategy.MD,UNKNOWN_NEEDS_REVIEW,28557,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Investment Strategy Based on Bitcoin and Nasdaq Coupling/btc_nasdaq_event_log.csv,UNKNOWN_NEEDS_REVIEW,3162,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Investment Strategy Based on Bitcoin and Nasdaq Coupling/btc_qqq_correlation_2020_2026.csv,UNKNOWN_NEEDS_REVIEW,2546,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Investment Strategy Based on Bitcoin and Nasdaq Coupling/correlation_regimes_signals.csv,UNKNOWN_NEEDS_REVIEW,1706,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Investment Strategy Based on Bitcoin and Nasdaq Coupling/intraday_coupling_samples.csv,UNKNOWN_NEEDS_REVIEW,8753,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Investment Strategy Based on Bitcoin and Nasdaq Coupling/nasdaq_btc_coupling_bot.py,UNKNOWN_NEEDS_REVIEW,20370,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Luxury investment strategy/Luxury investment strategy.md,UNKNOWN_NEEDS_REVIEW,28761,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Luxury investment strategy/luxury_backtest_3strategies.csv,UNKNOWN_NEEDS_REVIEW,23883,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Luxury investment strategy/luxury_companies_etfs_2026.csv,UNKNOWN_NEEDS_REVIEW,3656,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Luxury investment strategy/luxury_performance_2020_2026.csv,UNKNOWN_NEEDS_REVIEW,587,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Luxury investment strategy/luxury_portfolio_by_risk.csv,UNKNOWN_NEEDS_REVIEW,1463,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Nasdaq short selling strategy/IdeaNote.MD,UNKNOWN_NEEDS_REVIEW,287,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Readme.MD,UNKNOWN_NEEDS_REVIEW,3307,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Report Token_Unlock_72h_Shock_Analysis.pdf,UNKNOWN_NEEDS_REVIEW,532875,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Token unlock 72h shock analysis/IdeaNote.MD,UNKNOWN_NEEDS_REVIEW,13342,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Token unlock 72h shock analysis/Readme post ssrn.MD,UNKNOWN_NEEDS_REVIEW,13204,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Token unlock 72h shock analysis/Token unlock 72h shock ssrn v3 1 en.MD,UNKNOWN_NEEDS_REVIEW,46767,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Token unlock 72h shock analysis/Token unlock 72h shock ssrn v3 1 kr.MD,UNKNOWN_NEEDS_REVIEW,49737,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Token unlock 72h shock analysis/data/01_binance_token_unlock_events_2023_2025.csv,UNKNOWN_NEEDS_REVIEW,6747,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Token unlock 72h shock analysis/data/02_hypothesis_verification_summary.csv,UNKNOWN_NEEDS_REVIEW,1636,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Token unlock 72h shock analysis/data/03_recipient_category_analysis.csv,UNKNOWN_NEEDS_REVIEW,1035,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/5. vibe-investing-main/01.Trading Strategy/Token unlock 72h shock analysis/data/04_btc_relative_performance_matrix.csv,UNKNOWN_NEEDS_REVIEW,729,Research Governance,Governance Reviewer,KEEP,SOURCE_MISSING_RECHECK,,FALSE,MISSING_SOURCE_AT_EXECUTION,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
