bridge_id,meaning_id,l2_primitive_id,source_receipt_id,outcome_source_table,outcome_bridge_key,lifecycle_id,continuation_id,bridge_method,bridge_source_artifact,inferred_matching_used_flag,diagnostic_only,trade_output_flag,score_output_flag,order_intent_flag
l3_bridge:2cc97aedf26c:CANONICAL|LIFECYCLE|NVDA|2021-05-28|CONT-0001|000003|SCALE:LIFECYCLE|NVDA|2021-05-28|CONT-0001:3,,,CANONICAL|LIFECYCLE|NVDA|2021-05-28|CONT-0001|000003|SCALE,docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,LIFECYCLE|NVDA|2021-05-28|CONT-0001,LIFECYCLE|NVDA|2021-05-28|CONT-0001,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,0,True,0,0,0
l3_bridge:ba34b2c02b56:CANONICAL|LIFECYCLE|NVDA|2021-05-28|CONT-0001|000004|EXIT:LIFECYCLE|NVDA|2021-05-28|CONT-0001:4,,,CANONICAL|LIFECYCLE|NVDA|2021-05-28|CONT-0001|000004|EXIT,docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,LIFECYCLE|NVDA|2021-05-28|CONT-0001,LIFECYCLE|NVDA|2021-05-28|CONT-0001,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,0,True,0,0,0
l3_bridge:db61ad1f1ed1:CANONICAL|LIFECYCLE|NVDA|2021-05-28|CONT-0001|000004|EXIT:LIFECYCLE|NVDA|2021-05-28|CONT-0001:4,,,CANONICAL|LIFECYCLE|NVDA|2021-05-28|CONT-0001|000004|EXIT,docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,LIFECYCLE|NVDA|2021-05-28|CONT-0001,LIFECYCLE|NVDA|2021-05-28|CONT-0001,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,0,True,0,0,0
l3_bridge:2cc97aedf26c:CANONICAL|LIFECYCLE|NVDA|2021-05-28|CONT-0001|000004|EXIT:LIFECYCLE|NVDA|2021-05-28|CONT-0001:4,,,CANONICAL|LIFECYCLE|NVDA|2021-05-28|CONT-0001|000004|EXIT,docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,LIFECYCLE|NVDA|2021-05-28|CONT-0001,LIFECYCLE|NVDA|2021-05-28|CONT-0001,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,0,True,0,0,0
l3_bridge:ba34b2c02b56:CANONICAL|LIFECYCLE|NVDA|2021-07-01|CONT-0002|000001|ENTRY:LIFECYCLE|NVDA|2021-07-01|CONT-0002:1,,,CANONICAL|LIFECYCLE|NVDA|2021-07-01|CONT-0002|000001|ENTRY,docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,LIFECYCLE|NVDA|2021-07-01|CONT-0002,LIFECYCLE|NVDA|2021-07-01|CONT-0002,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,0,True,0,0,0
l3_bridge:db61ad1f1ed1:CANONICAL|LIFECYCLE|NVDA|2021-07-01|CONT-0002|000001|ENTRY:LIFECYCLE|NVDA|2021-07-01|CONT-0002:1,,,CANONICAL|LIFECYCLE|NVDA|2021-07-01|CONT-0002|000001|ENTRY,docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,LIFECYCLE|NVDA|2021-07-01|CONT-0002,LIFECYCLE|NVDA|2021-07-01|CONT-0002,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,0,True,0,0,0
l3_bridge:2cc97aedf26c:CANONICAL|LIFECYCLE|NVDA|2021-07-01|CONT-0002|000001|ENTRY:LIFECYCLE|NVDA|2021-07-01|CONT-0002:1,,,CANONICAL|LIFECYCLE|NVDA|2021-07-01|CONT-0002|000001|ENTRY,docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,LIFECYCLE|NVDA|2021-07-01|CONT-0002,LIFECYCLE|NVDA|2021-07-01|CONT-0002,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,0,True,0,0,0
l3_bridge:ba34b2c02b56:CANONICAL|LIFECYCLE|NVDA|2021-07-01|CONT-0002|000002|REDUCE:LIFECYCLE|NVDA|2021-07-01|CONT-0002:2,,,CANONICAL|LIFECYCLE|NVDA|2021-07-01|CONT-0002|000002|REDUCE,docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,LIFECYCLE|NVDA|2021-07-01|CONT-0002,LIFECYCLE|NVDA|2021-07-01|CONT-0002,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,0,True,0,0,0
l3_bridge:db61ad1f1ed1:CANONICAL|LIFECYCLE|NVDA|2021-07-01|CONT-0002|000002|REDUCE:LIFECYCLE|NVDA|2021-07-01|CONT-0002:2,,,CANONICAL|LIFECYCLE|NVDA|2021-07-01|CONT-0002|000002|REDUCE,docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,LIFECYCLE|NVDA|2021-07-01|CONT-0002,LIFECYCLE|NVDA|2021-07-01|CONT-0002,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,0,True,0,0,0
l3_bridge:2cc97aedf26c:CANONICAL|LIFECYCLE|NVDA|2021-07-01|CONT-0002|000002|REDUCE:LIFECYCLE|NVDA|2021-07-01|CONT-0002:2,,,CANONICAL|LIFECYCLE|NVDA|2021-07-01|CONT-0002|000002|REDUCE,docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,LIFECYCLE|NVDA|2021-07-01|CONT-0002,LIFECYCLE|NVDA|2021-07-01|CONT-0002,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,0,True,0,0,0
l3_bridge:ba34b2c02b56:CANONICAL|LIFECYCLE|NVDA|2021-07-01|CONT-0002|000003|EXIT:LIFECYCLE|NVDA|2021-07-01|CONT-0002:3,,,CANONICAL|LIFECYCLE|NVDA|2021-07-01|CONT-0002|000003|EXIT,docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,LIFECYCLE|NVDA|2021-07-01|CONT-0002,LIFECYCLE|NVDA|2021-07-01|CONT-0002,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,0,True,0,0,0
l3_bridge:db61ad1f1ed1:CANONICAL|LIFECYCLE|NVDA|2021-07-01|CONT-0002|000003|EXIT:LIFECYCLE|NVDA|2021-07-01|CONT-0002:3,,,CANONICAL|LIFECYCLE|NVDA|2021-07-01|CONT-0002|000003|EXIT,docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,LIFECYCLE|NVDA|2021-07-01|CONT-0002,LIFECYCLE|NVDA|2021-07-01|CONT-0002,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,0,True,0,0,0
l3_bridge:2cc97aedf26c:CANONICAL|LIFECYCLE|NVDA|2021-07-01|CONT-0002|000003|EXIT:LIFECYCLE|NVDA|2021-07-01|CONT-0002:3,,,CANONICAL|LIFECYCLE|NVDA|2021-07-01|CONT-0002|000003|EXIT,docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,LIFECYCLE|NVDA|2021-07-01|CONT-0002,LIFECYCLE|NVDA|2021-07-01|CONT-0002,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,0,True,0,0,0
l3_bridge:ba34b2c02b56:CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000001|ENTRY:LIFECYCLE|NVDA|2021-08-05|CONT-0003:1,,,CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000001|ENTRY,docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,LIFECYCLE|NVDA|2021-08-05|CONT-0003,LIFECYCLE|NVDA|2021-08-05|CONT-0003,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,0,True,0,0,0
l3_bridge:db61ad1f1ed1:CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000001|ENTRY:LIFECYCLE|NVDA|2021-08-05|CONT-0003:1,,,CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000001|ENTRY,docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,LIFECYCLE|NVDA|2021-08-05|CONT-0003,LIFECYCLE|NVDA|2021-08-05|CONT-0003,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,0,True,0,0,0
l3_bridge:2cc97aedf26c:CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000001|ENTRY:LIFECYCLE|NVDA|2021-08-05|CONT-0003:1,,,CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000001|ENTRY,docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,LIFECYCLE|NVDA|2021-08-05|CONT-0003,LIFECYCLE|NVDA|2021-08-05|CONT-0003,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,0,True,0,0,0
l3_bridge:ba34b2c02b56:CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000002|REDUCE:LIFECYCLE|NVDA|2021-08-05|CONT-0003:2,,,CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000002|REDUCE,docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,LIFECYCLE|NVDA|2021-08-05|CONT-0003,LIFECYCLE|NVDA|2021-08-05|CONT-0003,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,0,True,0,0,0
l3_bridge:db61ad1f1ed1:CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000002|REDUCE:LIFECYCLE|NVDA|2021-08-05|CONT-0003:2,,,CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000002|REDUCE,docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,LIFECYCLE|NVDA|2021-08-05|CONT-0003,LIFECYCLE|NVDA|2021-08-05|CONT-0003,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,0,True,0,0,0
l3_bridge:2cc97aedf26c:CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000002|REDUCE:LIFECYCLE|NVDA|2021-08-05|CONT-0003:2,,,CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000002|REDUCE,docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,LIFECYCLE|NVDA|2021-08-05|CONT-0003,LIFECYCLE|NVDA|2021-08-05|CONT-0003,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,0,True,0,0,0
l3_bridge:ba34b2c02b56:CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000003|ADD:LIFECYCLE|NVDA|2021-08-05|CONT-0003:3,,,CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000003|ADD,docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,LIFECYCLE|NVDA|2021-08-05|CONT-0003,LIFECYCLE|NVDA|2021-08-05|CONT-0003,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,0,True,0,0,0
l3_bridge:db61ad1f1ed1:CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000003|ADD:LIFECYCLE|NVDA|2021-08-05|CONT-0003:3,,,CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000003|ADD,docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,LIFECYCLE|NVDA|2021-08-05|CONT-0003,LIFECYCLE|NVDA|2021-08-05|CONT-0003,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,0,True,0,0,0
l3_bridge:2cc97aedf26c:CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000003|ADD:LIFECYCLE|NVDA|2021-08-05|CONT-0003:3,,,CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000003|ADD,docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,LIFECYCLE|NVDA|2021-08-05|CONT-0003,LIFECYCLE|NVDA|2021-08-05|CONT-0003,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,0,True,0,0,0
l3_bridge:ba34b2c02b56:CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000004|SCALE:LIFECYCLE|NVDA|2021-08-05|CONT-0003:4,,,CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000004|SCALE,docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,LIFECYCLE|NVDA|2021-08-05|CONT-0003,LIFECYCLE|NVDA|2021-08-05|CONT-0003,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,0,True,0,0,0
l3_bridge:db61ad1f1ed1:CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000004|SCALE:LIFECYCLE|NVDA|2021-08-05|CONT-0003:4,,,CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000004|SCALE,docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,LIFECYCLE|NVDA|2021-08-05|CONT-0003,LIFECYCLE|NVDA|2021-08-05|CONT-0003,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,0,True,0,0,0
l3_bridge:2cc97aedf26c:CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000004|SCALE:LIFECYCLE|NVDA|2021-08-05|CONT-0003:4,,,CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000004|SCALE,docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,LIFECYCLE|NVDA|2021-08-05|CONT-0003,LIFECYCLE|NVDA|2021-08-05|CONT-0003,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,0,True,0,0,0
l3_bridge:ba34b2c02b56:CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000005|EXIT:LIFECYCLE|NVDA|2021-08-05|CONT-0003:5,,,CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000005|EXIT,docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,LIFECYCLE|NVDA|2021-08-05|CONT-0003,LIFECYCLE|NVDA|2021-08-05|CONT-0003,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,0,True,0,0,0
l3_bridge:db61ad1f1ed1:CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000005|EXIT:LIFECYCLE|NVDA|2021-08-05|CONT-0003:5,,,CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000005|EXIT,docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,LIFECYCLE|NVDA|2021-08-05|CONT-0003,LIFECYCLE|NVDA|2021-08-05|CONT-0003,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,0,True,0,0,0
l3_bridge:2cc97aedf26c:CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000005|EXIT:LIFECYCLE|NVDA|2021-08-05|CONT-0003:5,,,CANONICAL|LIFECYCLE|NVDA|2021-08-05|CONT-0003|000005|EXIT,docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,LIFECYCLE|NVDA|2021-08-05|CONT-0003,LIFECYCLE|NVDA|2021-08-05|CONT-0003,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,0,True,0,0,0
l3_bridge:ba34b2c02b56:CANONICAL|LIFECYCLE|NVDA|2021-10-21|CONT-0004|000001|ENTRY:LIFECYCLE|NVDA|2021-10-21|CONT-0004:1,,,CANONICAL|LIFECYCLE|NVDA|2021-10-21|CONT-0004|000001|ENTRY,docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,LIFECYCLE|NVDA|2021-10-21|CONT-0004,LIFECYCLE|NVDA|2021-10-21|CONT-0004,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,0,True,0,0,0
l3_bridge:db61ad1f1ed1:CANONICAL|LIFECYCLE|NVDA|2021-10-21|CONT-0004|000001|ENTRY:LIFECYCLE|NVDA|2021-10-21|CONT-0004:1,,,CANONICAL|LIFECYCLE|NVDA|2021-10-21|CONT-0004|000001|ENTRY,docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,LIFECYCLE|NVDA|2021-10-21|CONT-0004,LIFECYCLE|NVDA|2021-10-21|CONT-0004,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,0,True,0,0,0
l3_bridge:2cc97aedf26c:CANONICAL|LIFECYCLE|NVDA|2021-10-21|CONT-0004|000001|ENTRY:LIFECYCLE|NVDA|2021-10-21|CONT-0004:1,,,CANONICAL|LIFECYCLE|NVDA|2021-10-21|CONT-0004|000001|ENTRY,docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,LIFECYCLE|NVDA|2021-10-21|CONT-0004,LIFECYCLE|NVDA|2021-10-21|CONT-0004,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,0,True,0,0,0
l3_bridge:ba34b2c02b56:CANONICAL|LIFECYCLE|NVDA|2021-10-21|CONT-0004|000002|ADD:LIFECYCLE|NVDA|2021-10-21|CONT-0004:2,,,CANONICAL|LIFECYCLE|NVDA|2021-10-21|CONT-0004|000002|ADD,docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,LIFECYCLE|NVDA|2021-10-21|CONT-0004,LIFECYCLE|NVDA|2021-10-21|CONT-0004,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,0,True,0,0,0
l3_bridge:db61ad1f1ed1:CANONICAL|LIFECYCLE|NVDA|2021-10-21|CONT-0004|000002|ADD:LIFECYCLE|NVDA|2021-10-21|CONT-0004:2,,,CANONICAL|LIFECYCLE|NVDA|2021-10-21|CONT-0004|000002|ADD,docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,LIFECYCLE|NVDA|2021-10-21|CONT-0004,LIFECYCLE|NVDA|2021-10-21|CONT-0004,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,0,True,0,0,0
l3_bridge:2cc97aedf26c:CANONICAL|LIFECYCLE|NVDA|2021-10-21|CONT-0004|000002|ADD:LIFECYCLE|NVDA|2021-10-21|CONT-0004:2,,,CANONICAL|LIFECYCLE|NVDA|2021-10-21|CONT-0004|000002|ADD,docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,LIFECYCLE|NVDA|2021-10-21|CONT-0004,LIFECYCLE|NVDA|2021-10-21|CONT-0004,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,0,True,0,0,0
l3_bridge:ba34b2c02b56:CANONICAL|LIFECYCLE|NVDA|2021-10-21|CONT-0004|000003|SCALE:LIFECYCLE|NVDA|2021-10-21|CONT-0004:3,,,CANONICAL|LIFECYCLE|NVDA|2021-10-21|CONT-0004|000003|SCALE,docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,LIFECYCLE|NVDA|2021-10-21|CONT-0004,LIFECYCLE|NVDA|2021-10-21|CONT-0004,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,0,True,0,0,0
l3_bridge:db61ad1f1ed1:CANONICAL|LIFECYCLE|NVDA|2021-10-21|CONT-0004|000003|SCALE:LIFECYCLE|NVDA|2021-10-21|CONT-0004:3,,,CANONICAL|LIFECYCLE|NVDA|2021-10-21|CONT-0004|000003|SCALE,docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,LIFECYCLE|NVDA|2021-10-21|CONT-0004,LIFECYCLE|NVDA|2021-10-21|CONT-0004,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,0,True,0,0,0
l3_bridge:2cc97aedf26c:CANONICAL|LIFECYCLE|NVDA|2021-10-21|CONT-0004|000003|SCALE:LIFECYCLE|NVDA|2021-10-21|CONT-0004:3,,,CANONICAL|LIFECYCLE|NVDA|2021-10-21|CONT-0004|000003|SCALE,docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,LIFECYCLE|NVDA|2021-10-21|CONT-0004,LIFECYCLE|NVDA|2021-10-21|CONT-0004,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,0,True,0,0,0
l3_bridge:ba34b2c02b56:CANONICAL|LIFECYCLE|NVDA|2021-10-21|CONT-0004|000004|REDUCE:LIFECYCLE|NVDA|2021-10-21|CONT-0004:4,,,CANONICAL|LIFECYCLE|NVDA|2021-10-21|CONT-0004|000004|REDUCE,docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,LIFECYCLE|NVDA|2021-10-21|CONT-0004,LIFECYCLE|NVDA|2021-10-21|CONT-0004,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,0,True,0,0,0
l3_bridge:db61ad1f1ed1:CANONICAL|LIFECYCLE|NVDA|2021-10-21|CONT-0004|000004|REDUCE:LIFECYCLE|NVDA|2021-10-21|CONT-0004:4,,,CANONICAL|LIFECYCLE|NVDA|2021-10-21|CONT-0004|000004|REDUCE,docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,LIFECYCLE|NVDA|2021-10-21|CONT-0004,LIFECYCLE|NVDA|2021-10-21|CONT-0004,,DIRECT_SOURCE_RECEIPT_ID,docs/reports/task_385_canonical_continuation_engine/task_384_accumulation/canonical_accumulation_event_stream.csv|docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,0,True,0,0,0
