lifecycle_id,symbol,entry_ts,split_name,theme_id,market_state,theme_state,playbook_id,mechanism_relation_state,catalyst_quality_tier,price_acceptance_state,accepted_flag,allocation_reason,size_multiplier,net_return_costed,candidate_name,split_scope
TASK617|RKLB|20251029T134500Z,RKLB,2025-10-31 14:30:00+00:00,validation,aerospace_defense_space,mixed_rotation_tape,leadership_fading,confirmation_required,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.2724437483460845,playbook_block_research_only,validation
TASK617|RTX|20251029T133000Z,RTX,2025-10-31 14:30:00+00:00,validation,aerospace_defense_space,mixed_rotation_tape,leadership_fading,confirmation_required,company_quality_price_confirmed,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.1187183476837588,playbook_block_research_only,validation
TASK617|GTLB|20251029T153000Z,GTLB,2025-10-31 14:30:00+00:00,validation,data_devops_software,mixed_rotation_tape,neutral_participation,research_only_sparse,sparse_mechanism_cell,strong_catalyst,price_acceptance_accepted,0,max_positions_full,0.0,-0.2158885499638223,playbook_block_research_only,validation
TASK617|AMD|20251030T134500Z,AMD,2025-11-03 14:30:00+00:00,validation,ai_semiconductors,mixed_rotation_tape,neutral_participation,normal_participation,company_positive_needs_confirmation,weak_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.032571026362938196,playbook_block_research_only,validation
TASK617|PWR|20251030T134500Z,PWR,2025-11-03 14:30:00+00:00,validation,power_grid_electrification,mixed_rotation_tape,neutral_participation,normal_participation,company_positive_needs_confirmation,weak_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.065624935835972,playbook_block_research_only,validation
TASK617|TER|20251030T151500Z,TER,2025-11-03 14:30:00+00:00,validation,industrial_automation_robotics,mixed_rotation_tape,neutral_participation,normal_participation,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.3729200414046701,playbook_block_research_only,validation
TASK617|TSM|20251030T134500Z,TSM,2025-11-03 14:30:00+00:00,validation,ai_semiconductors,mixed_rotation_tape,neutral_participation,normal_participation,company_positive_needs_confirmation,weak_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.1171454506176282,playbook_block_research_only,validation
TASK617|VRT|20251030T134500Z,VRT,2025-11-03 14:30:00+00:00,validation,power_grid_electrification,mixed_rotation_tape,neutral_participation,normal_participation,company_positive_needs_confirmation,weak_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.2411457736770285,playbook_block_research_only,validation
TASK617|CRM|20251030T133000Z,CRM,2025-11-03 14:30:00+00:00,validation,cloud_ai_platforms,mixed_rotation_tape,leadership_fading,confirmation_required,company_positive_needs_confirmation,weak_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.1816153775728666,playbook_block_research_only,validation
TASK617|MRNA|20251030T133000Z,MRNA,2025-11-03 14:30:00+00:00,validation,biotech_glp1_healthcare,mixed_rotation_tape,leadership_fading,confirmation_required,company_positive_needs_confirmation,weak_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.7559920907751708,playbook_block_research_only,validation
TASK617|REGN|20251030T151500Z,REGN,2025-11-03 14:30:00+00:00,validation,biotech_glp1_healthcare,mixed_rotation_tape,leadership_fading,confirmation_required,company_positive_needs_confirmation,weak_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.13490201289010909,playbook_block_research_only,validation
TASK617|ASTS|20251030T134500Z,ASTS,2025-11-03 14:30:00+00:00,validation,aerospace_defense_space,mixed_rotation_tape,leadership_fading,confirmation_required,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.3006695116447004,playbook_block_research_only,validation
TASK617|RTX|20251030T143000Z,RTX,2025-11-03 14:30:00+00:00,validation,aerospace_defense_space,mixed_rotation_tape,leadership_fading,confirmation_required,company_quality_price_confirmed,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.1148386393151165,playbook_block_research_only,validation
TASK617|MDB|20251030T134500Z,MDB,2025-11-03 14:30:00+00:00,validation,data_devops_software,mixed_rotation_tape,neutral_participation,research_only_sparse,sparse_mechanism_cell,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.0336204531651009,playbook_block_research_only,validation
TASK617|SNOW|20251030T133000Z,SNOW,2025-11-03 14:30:00+00:00,validation,data_devops_software,mixed_rotation_tape,neutral_participation,research_only_sparse,sparse_mechanism_cell,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.2626963399455667,playbook_block_research_only,validation
TASK617|TER|20251103T203000Z,TER,2025-11-05 14:30:00+00:00,validation,industrial_automation_robotics,mixed_rotation_tape,neutral_participation,normal_participation,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.404375851331393,playbook_block_research_only,validation
TASK617|TER|20251104T143000Z,TER,2025-11-06 14:30:00+00:00,validation,industrial_automation_robotics,mixed_rotation_tape,neutral_participation,normal_participation,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.5022171024571406,playbook_block_research_only,validation
TASK617|MDB|20251104T144500Z,MDB,2025-11-06 14:30:00+00:00,validation,data_devops_software,mixed_rotation_tape,neutral_participation,research_only_sparse,sparse_mechanism_cell,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.049033155915487,playbook_block_research_only,validation
TASK617|TER|20251105T144500Z,TER,2025-11-07 14:30:00+00:00,validation,industrial_automation_robotics,broad_risk_off,leadership_fading,confirmation_required,company_quality_price_confirmed,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.48536234258509797,playbook_block_research_only,validation
TASK617|AMD|20251105T144500Z,AMD,2025-11-07 14:30:00+00:00,validation,ai_semiconductors,broad_risk_off,leadership_fading,defensive_research_only,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.1381514665061192,playbook_block_research_only,validation
TASK617|AMGN|20251105T144500Z,AMGN,2025-11-07 14:30:00+00:00,validation,biotech_glp1_healthcare,broad_risk_off,leadership_fading,defensive_research_only,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.1535675391165795,playbook_block_research_only,validation
TASK617|ASML|20251105T144500Z,ASML,2025-11-07 14:30:00+00:00,validation,ai_semiconductors,broad_risk_off,leadership_fading,defensive_research_only,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.2937392460385158,playbook_block_research_only,validation
TASK617|F|20251105T160000Z,F,2025-11-07 14:30:00+00:00,validation,ev_autonomy_mobility,broad_risk_off,leadership_fading,defensive_research_only,company_positive_needs_confirmation,medium_catalyst,price_acceptance_accepted,0,max_positions_full,0.0,0.061357998005084104,playbook_block_research_only,validation
TASK617|GM|20251105T144500Z,GM,2025-11-07 14:30:00+00:00,validation,ev_autonomy_mobility,broad_risk_off,leadership_fading,defensive_research_only,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.24648665315100088,playbook_block_research_only,validation
TASK617|ISRG|20251105T153000Z,ISRG,2025-11-07 14:30:00+00:00,validation,biotech_glp1_healthcare,broad_risk_off,leadership_fading,defensive_research_only,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.1241922560267779,playbook_block_research_only,validation
TASK617|LLY|20251105T144500Z,LLY,2025-11-07 14:30:00+00:00,validation,biotech_glp1_healthcare,broad_risk_off,leadership_fading,defensive_research_only,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.1839558463398275,playbook_block_research_only,validation
TASK617|REGN|20251105T144500Z,REGN,2025-11-07 14:30:00+00:00,validation,biotech_glp1_healthcare,broad_risk_off,leadership_fading,defensive_research_only,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.18675832498540149,playbook_block_research_only,validation
TASK617|RIVN|20251105T143000Z,RIVN,2025-11-07 14:30:00+00:00,validation,ev_autonomy_mobility,broad_risk_off,leadership_fading,defensive_research_only,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.1019056847156597,playbook_block_research_only,validation
TASK617|TSLA|20251105T173000Z,TSLA,2025-11-07 14:30:00+00:00,validation,ev_autonomy_mobility,broad_risk_off,leadership_fading,defensive_research_only,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.0778671964826178,playbook_block_research_only,validation
TASK617|DDOG|20251106T144500Z,DDOG,2025-11-10 14:30:00+00:00,validation,data_devops_software,broad_risk_off,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.2481704047047469,playbook_block_research_only,validation
TASK617|LLY|20251106T151500Z,LLY,2025-11-10 14:30:00+00:00,validation,biotech_glp1_healthcare,broad_risk_off,defensive_rotation,normal_participation,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.08130050595257429,playbook_block_research_only,validation
TASK617|REGN|20251106T144500Z,REGN,2025-11-10 14:30:00+00:00,validation,biotech_glp1_healthcare,broad_risk_off,defensive_rotation,normal_participation,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.1636433001262386,playbook_block_research_only,validation
TASK617|F|20251106T194500Z,F,2025-11-10 14:30:00+00:00,validation,ev_autonomy_mobility,broad_risk_off,leadership_fading,defensive_research_only,company_positive_needs_confirmation,medium_catalyst,price_acceptance_accepted,0,max_positions_full,0.0,0.0320370931025485,playbook_block_research_only,validation
TASK617|DDOG|20251110T150000Z,DDOG,2025-11-12 14:30:00+00:00,validation,data_devops_software,mixed_rotation_tape,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.27170017315774453,playbook_block_research_only,validation
TASK617|MDB|20251110T144500Z,MDB,2025-11-12 14:30:00+00:00,validation,data_devops_software,mixed_rotation_tape,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.1293714381495139,playbook_block_research_only,validation
TASK617|PLTR|20251110T143000Z,PLTR,2025-11-12 14:30:00+00:00,validation,data_devops_software,mixed_rotation_tape,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.2728140836107653,playbook_block_research_only,validation
TASK617|ROK|20251110T150000Z,ROK,2025-11-12 14:30:00+00:00,validation,industrial_automation_robotics,mixed_rotation_tape,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.0383434890600763,playbook_block_research_only,validation
TASK617|SNOW|20251110T144500Z,SNOW,2025-11-12 14:30:00+00:00,validation,data_devops_software,mixed_rotation_tape,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.2781416059417429,playbook_block_research_only,validation
TASK617|GM|20251110T193000Z,GM,2025-11-12 14:30:00+00:00,validation,ev_autonomy_mobility,mixed_rotation_tape,neutral_participation,normal_participation,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.12862375131239098,playbook_block_research_only,validation
TASK617|ISRG|20251110T143000Z,ISRG,2025-11-12 14:30:00+00:00,validation,biotech_glp1_healthcare,mixed_rotation_tape,defensive_rotation,normal_participation,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.1465881557375045,playbook_block_research_only,validation
TASK617|LLY|20251110T144500Z,LLY,2025-11-12 14:30:00+00:00,validation,biotech_glp1_healthcare,mixed_rotation_tape,defensive_rotation,normal_participation,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.046907170414026304,playbook_block_research_only,validation
TASK617|RIVN|20251110T153000Z,RIVN,2025-11-12 14:30:00+00:00,validation,ev_autonomy_mobility,mixed_rotation_tape,neutral_participation,normal_participation,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.055412999914383795,playbook_block_research_only,validation
TASK617|AMD|20251110T143000Z,AMD,2025-11-12 14:30:00+00:00,validation,ai_semiconductors,mixed_rotation_tape,leadership_fading,confirmation_required,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.2445212093125087,playbook_block_research_only,validation
TASK617|ASML|20251110T203000Z,ASML,2025-11-12 14:30:00+00:00,validation,ai_semiconductors,mixed_rotation_tape,leadership_fading,confirmation_required,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.3826387578680165,playbook_block_research_only,validation
TASK617|CRWD|20251110T191500Z,CRWD,2025-11-12 14:30:00+00:00,validation,cybersecurity,mixed_rotation_tape,leadership_fading,confirmation_required,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.3328203171043554,playbook_block_research_only,validation
TASK617|ZS|20251110T151500Z,ZS,2025-11-12 14:30:00+00:00,validation,cybersecurity,mixed_rotation_tape,leadership_fading,confirmation_required,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.2722289193394672,playbook_block_research_only,validation
TASK617|ESTC|20251110T144500Z,ESTC,2025-11-12 14:30:00+00:00,validation,data_devops_software,mixed_rotation_tape,neutral_participation,research_only_sparse,sparse_mechanism_cell,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.2770278067637059,playbook_block_research_only,validation
TASK617|MDB|20251111T201500Z,MDB,2025-11-13 14:30:00+00:00,validation,data_devops_software,mixed_rotation_tape,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.09767751990511861,playbook_block_research_only,validation
TASK617|PH|20251111T144500Z,PH,2025-11-13 14:30:00+00:00,validation,industrial_automation_robotics,mixed_rotation_tape,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.1624869292767027,playbook_block_research_only,validation
TASK617|SNOW|20251111T144500Z,SNOW,2025-11-13 14:30:00+00:00,validation,data_devops_software,mixed_rotation_tape,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.2445102520133092,playbook_block_research_only,validation
TASK617|AMGN|20251111T150000Z,AMGN,2025-11-13 14:30:00+00:00,validation,biotech_glp1_healthcare,mixed_rotation_tape,defensive_rotation,normal_participation,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.0741654349901966,playbook_block_research_only,validation
TASK617|ISRG|20251111T151500Z,ISRG,2025-11-13 14:30:00+00:00,validation,biotech_glp1_healthcare,mixed_rotation_tape,defensive_rotation,normal_participation,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.131503886864768,playbook_block_research_only,validation
TASK617|LLY|20251111T153000Z,LLY,2025-11-13 14:30:00+00:00,validation,biotech_glp1_healthcare,mixed_rotation_tape,defensive_rotation,normal_participation,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.009761033915905201,playbook_block_research_only,validation
TASK617|PANW|20251111T193000Z,PANW,2025-11-13 14:30:00+00:00,validation,cybersecurity,mixed_rotation_tape,neutral_participation,normal_participation,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.267297416486314,playbook_block_research_only,validation
TASK617|REGN|20251111T150000Z,REGN,2025-11-13 14:30:00+00:00,validation,biotech_glp1_healthcare,mixed_rotation_tape,defensive_rotation,normal_participation,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.1002854658045845,playbook_block_research_only,validation
TASK617|ZS|20251111T144500Z,ZS,2025-11-13 14:30:00+00:00,validation,cybersecurity,mixed_rotation_tape,neutral_participation,normal_participation,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.2334173542720255,playbook_block_research_only,validation
TASK617|F|20251111T160000Z,F,2025-11-13 14:30:00+00:00,validation,ev_autonomy_mobility,mixed_rotation_tape,leadership_fading,confirmation_required,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.007686573218917399,playbook_block_research_only,validation
TASK617|GM|20251111T160000Z,GM,2025-11-13 14:30:00+00:00,validation,ev_autonomy_mobility,mixed_rotation_tape,leadership_fading,confirmation_required,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.10738903228071099,playbook_block_research_only,validation
TASK617|RIVN|20251111T144500Z,RIVN,2025-11-13 14:30:00+00:00,validation,ev_autonomy_mobility,mixed_rotation_tape,leadership_fading,confirmation_required,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.0380626277489358,playbook_block_research_only,validation
TASK617|ESTC|20251111T144500Z,ESTC,2025-11-13 14:30:00+00:00,validation,data_devops_software,mixed_rotation_tape,neutral_participation,research_only_sparse,sparse_mechanism_cell,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.23853027992231002,playbook_block_research_only,validation
TASK617|PH|20251112T143000Z,PH,2025-11-14 14:30:00+00:00,validation,industrial_automation_robotics,mixed_rotation_tape,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.1905173080840424,playbook_block_research_only,validation
TASK617|MDB|20251112T151500Z,MDB,2025-11-14 14:30:00+00:00,validation,data_devops_software,mixed_rotation_tape,neutral_participation,research_only_sparse,sparse_mechanism_cell,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.041816362563725,playbook_block_research_only,validation
TASK617|MDB|20251113T150000Z,MDB,2025-11-17 14:30:00+00:00,validation,data_devops_software,mixed_rotation_tape,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.0716628747240445,playbook_block_research_only,validation
TASK617|PH|20251113T150000Z,PH,2025-11-17 14:30:00+00:00,validation,industrial_automation_robotics,mixed_rotation_tape,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.175540891794058,playbook_block_research_only,validation
TASK617|AMGN|20251117T144500Z,AMGN,2025-11-19 14:30:00+00:00,validation,biotech_glp1_healthcare,broad_risk_off,defensive_rotation,normal_participation,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.08202356544859639,playbook_block_research_only,validation
TASK617|LLY|20251117T143000Z,LLY,2025-11-19 14:30:00+00:00,validation,biotech_glp1_healthcare,broad_risk_off,defensive_rotation,normal_participation,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.0012255099728968998,playbook_block_research_only,validation
TASK617|REGN|20251117T151500Z,REGN,2025-11-19 14:30:00+00:00,validation,biotech_glp1_healthcare,broad_risk_off,defensive_rotation,normal_participation,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.0852983360475071,playbook_block_research_only,validation
TASK617|TER|20251117T150000Z,TER,2025-11-19 14:30:00+00:00,validation,industrial_automation_robotics,broad_risk_off,leadership_fading,confirmation_required,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.8514223804841777,playbook_block_research_only,validation
TASK617|AMGN|20251118T183000Z,AMGN,2025-11-20 14:30:00+00:00,validation,biotech_glp1_healthcare,broad_risk_off,defensive_rotation,normal_participation,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,1,accepted,0.85,0.0972002295816251,playbook_block_research_only,validation
TASK617|LLY|20251118T161500Z,LLY,2025-11-20 14:30:00+00:00,validation,biotech_glp1_healthcare,broad_risk_off,defensive_rotation,normal_participation,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.0288546173518949,playbook_block_research_only,validation
TASK617|REGN|20251118T143000Z,REGN,2025-11-20 14:30:00+00:00,validation,biotech_glp1_healthcare,broad_risk_off,defensive_rotation,normal_participation,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.08763444571659479,playbook_block_research_only,validation
TASK617|TER|20251119T143000Z,TER,2025-11-21 14:30:00+00:00,validation,industrial_automation_robotics,broad_risk_off,leadership_fading,confirmation_required,company_quality_price_confirmed,strong_catalyst,price_acceptance_strong,0,active_relation_playbook_cap,0.0,1.0287345662306393,playbook_block_research_only,validation
TASK617|GEV|20251119T143000Z,GEV,2025-11-21 14:30:00+00:00,validation,power_grid_electrification,broad_risk_off,leadership_fading,defensive_research_only,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,blocked_research_only_playbook,0.0,0.47740701031053,playbook_block_research_only,validation
TASK617|ISRG|20251119T143000Z,ISRG,2025-11-21 14:30:00+00:00,validation,biotech_glp1_healthcare,broad_risk_off,leadership_fading,defensive_research_only,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,blocked_research_only_playbook,0.0,-0.09869157561557,playbook_block_research_only,validation
TASK617|LLY|20251119T144500Z,LLY,2025-11-21 14:30:00+00:00,validation,biotech_glp1_healthcare,broad_risk_off,leadership_fading,defensive_research_only,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,blocked_research_only_playbook,0.0,-0.022079759170869302,playbook_block_research_only,validation
TASK617|PWR|20251119T144500Z,PWR,2025-11-21 14:30:00+00:00,validation,power_grid_electrification,broad_risk_off,leadership_fading,defensive_research_only,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,blocked_research_only_playbook,0.0,0.2902701855649449,playbook_block_research_only,validation
TASK617|REGN|20251120T150000Z,REGN,2025-11-24 14:30:00+00:00,validation,biotech_glp1_healthcare,broad_risk_off,leadership_fading,defensive_research_only,company_positive_needs_confirmation,medium_catalyst,price_acceptance_strong,0,blocked_research_only_playbook,0.0,0.0221655298712838,playbook_block_research_only,validation
TASK617|PH|20251124T150000Z,PH,2025-11-26 14:30:00+00:00,validation,industrial_automation_robotics,broad_risk_off,narrow_leadership,narrow_leader_selective,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,1,accepted,0.75,0.1951361301252773,playbook_block_research_only,validation
TASK617|PH|20251125T153000Z,PH,2025-11-28 14:30:00+00:00,validation,industrial_automation_robotics,broad_risk_off,leadership_fading,confirmation_required,mechanism_reinforcing_company_positive,strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.1612728396400181,playbook_block_research_only,validation
TASK617|ASTS|20251222T143000Z,ASTS,2025-12-24 14:30:00+00:00,validation,aerospace_defense_space,mixed_rotation_tape,re_acceleration,rotation_selective,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,1,accepted,1.0,-0.0909365868793409,playbook_block_research_only,validation
TASK617|MRNA|20251222T143000Z,MRNA,2025-12-24 14:30:00+00:00,validation,biotech_glp1_healthcare,mixed_rotation_tape,defensive_rotation,rotation_selective,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.5895273327923646,playbook_block_research_only,validation
TASK617|RKLB|20251222T143000Z,RKLB,2025-12-24 14:30:00+00:00,validation,aerospace_defense_space,mixed_rotation_tape,re_acceleration,rotation_selective,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.1551249877300061,playbook_block_research_only,validation
TASK617|RTX|20251222T151500Z,RTX,2025-12-24 14:30:00+00:00,validation,aerospace_defense_space,mixed_rotation_tape,re_acceleration,rotation_selective,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.0441679937679652,playbook_block_research_only,validation
TASK617|VRTX|20251222T150000Z,VRTX,2025-12-24 14:30:00+00:00,validation,biotech_glp1_healthcare,mixed_rotation_tape,defensive_rotation,rotation_selective,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.022740969882202502,playbook_block_research_only,validation
TASK617|PH|20251222T151500Z,PH,2025-12-24 14:30:00+00:00,validation,industrial_automation_robotics,mixed_rotation_tape,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.017860432887201,playbook_block_research_only,validation
TASK617|ROK|20251222T193000Z,ROK,2025-12-24 14:30:00+00:00,validation,industrial_automation_robotics,mixed_rotation_tape,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.106426383719115,playbook_block_research_only,validation
TASK617|CRM|20251222T150000Z,CRM,2025-12-24 14:30:00+00:00,validation,cloud_ai_platforms,mixed_rotation_tape,neutral_participation,normal_participation,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.2589604274338907,playbook_block_research_only,validation
TASK617|EMR|20251222T151500Z,EMR,2025-12-24 14:30:00+00:00,validation,industrial_automation_robotics,mixed_rotation_tape,neutral_participation,normal_participation,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.04656211873446,playbook_block_research_only,validation
TASK617|MDB|20251222T144500Z,MDB,2025-12-24 14:30:00+00:00,validation,data_devops_software,mixed_rotation_tape,leadership_fading,confirmation_required,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.255028723044588,playbook_block_research_only,validation
TASK617|GM|20251222T143000Z,GM,2025-12-24 14:30:00+00:00,validation,ev_autonomy_mobility,mixed_rotation_tape,leadership_fading,confirmation_required,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.0899546680277567,playbook_block_research_only,validation
TASK617|ASTS|20251223T143000Z,ASTS,2025-12-26 14:30:00+00:00,validation,aerospace_defense_space,mixed_rotation_tape,re_acceleration,rotation_selective,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,active_relation_playbook_cap,0.0,0.062792223645495,playbook_block_research_only,validation
TASK617|RTX|20251223T144500Z,RTX,2025-12-26 14:30:00+00:00,validation,aerospace_defense_space,mixed_rotation_tape,re_acceleration,rotation_selective,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,active_relation_playbook_cap,0.0,0.03677853468101,playbook_block_research_only,validation
TASK617|TER|20251223T143000Z,TER,2025-12-26 14:30:00+00:00,validation,industrial_automation_robotics,mixed_rotation_tape,leadership_fading,confirmation_required,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,active_relation_playbook_cap,0.0,0.6017252930912799,playbook_block_research_only,validation
TASK617|CRM|20251223T200000Z,CRM,2025-12-26 14:30:00+00:00,validation,cloud_ai_platforms,mixed_rotation_tape,leadership_fading,confirmation_required,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,active_relation_playbook_cap,0.0,-0.2633836331731621,playbook_block_research_only,validation
TASK617|EMR|20251223T150000Z,EMR,2025-12-26 14:30:00+00:00,validation,industrial_automation_robotics,mixed_rotation_tape,leadership_fading,confirmation_required,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,active_relation_playbook_cap,0.0,-0.0489988652858736,playbook_block_research_only,validation
TASK617|GD|20260108T143000Z,GD,2026-01-12 14:30:00+00:00,recent_oos,aerospace_defense_space,mixed_rotation_tape,re_acceleration,rotation_selective,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,1,accepted,1.0,-0.0227634824790909,playbook_block_research_only,recent_oos
