provider,feed,source_type,symbol,date,chunk_id,chunk_start,chunk_end,path,export_status,row_count,first_timestamp,last_timestamp,error,dry_run_flag,secret_value_logged_flag,historical_live_ready_flag
alpaca,sip,trades,AFRM,2025-09-04,1930_2000,2025-09-04T19:30:00Z,2025-09-04T20:00:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-04\chunk=1930_2000.parquet,EXPORTED,22448,2025-09-04T19:30:01.729319153Z,2025-09-04T19:59:59.998355067Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-05,1530_1630,2025-09-05T15:30:00Z,2025-09-05T16:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-05\chunk=1530_1630.parquet,EXPORTED,12891,2025-09-05T15:30:00.708009080Z,2025-09-05T16:29:59.904165439Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-05,1430_1530,2025-09-05T14:30:00Z,2025-09-05T15:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-05\chunk=1430_1530.parquet,EXPORTED,20267,2025-09-05T14:30:00.033887767Z,2025-09-05T15:29:59.140921831Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-05,1330_1430,2025-09-05T13:30:00Z,2025-09-05T14:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-05\chunk=1330_1430.parquet,EXPORTED,32939,2025-09-05T13:30:00.071668477Z,2025-09-05T14:29:59.497780522Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-05,1730_1830,2025-09-05T17:30:00Z,2025-09-05T18:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-05\chunk=1730_1830.parquet,EXPORTED,10156,2025-09-05T17:30:00.365191977Z,2025-09-05T18:29:59.118156491Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-05,1630_1730,2025-09-05T16:30:00Z,2025-09-05T17:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-05\chunk=1630_1730.parquet,EXPORTED,12173,2025-09-05T16:30:00.562599667Z,2025-09-05T17:29:59.841960716Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-05,1830_1930,2025-09-05T18:30:00Z,2025-09-05T19:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-05\chunk=1830_1930.parquet,EXPORTED,11139,2025-09-05T18:30:00.158709872Z,2025-09-05T19:29:58.888131925Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-08,1430_1530,2025-09-08T14:30:00Z,2025-09-08T15:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-08\chunk=1430_1530.parquet,EXPORTED,9306,2025-09-08T14:30:00.040721937Z,2025-09-08T15:29:58.112984730Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-05,1930_2000,2025-09-05T19:30:00Z,2025-09-05T20:00:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-05\chunk=1930_2000.parquet,EXPORTED,18779,2025-09-05T19:30:00.080896128Z,2025-09-05T19:59:59.905992918Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-08,1530_1630,2025-09-08T15:30:00Z,2025-09-08T16:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-08\chunk=1530_1630.parquet,EXPORTED,9046,2025-09-08T15:30:01.164465325Z,2025-09-08T16:29:59.916731169Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-08,1330_1430,2025-09-08T13:30:00Z,2025-09-08T14:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-08\chunk=1330_1430.parquet,EXPORTED,22861,2025-09-08T13:30:00.086118341Z,2025-09-08T14:29:59.003635521Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-08,1630_1730,2025-09-08T16:30:00Z,2025-09-08T17:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-08\chunk=1630_1730.parquet,EXPORTED,9719,2025-09-08T16:30:03.640562040Z,2025-09-08T17:29:56.703509890Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-08,1730_1830,2025-09-08T17:30:00Z,2025-09-08T18:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-08\chunk=1730_1830.parquet,EXPORTED,7471,2025-09-08T17:30:01.612007433Z,2025-09-08T18:29:57.591241167Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-08,1830_1930,2025-09-08T18:30:00Z,2025-09-08T19:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-08\chunk=1830_1930.parquet,EXPORTED,8620,2025-09-08T18:30:03.350975348Z,2025-09-08T19:29:56.410231585Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-08,1930_2000,2025-09-08T19:30:00Z,2025-09-08T20:00:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-08\chunk=1930_2000.parquet,EXPORTED,16326,2025-09-08T19:30:00.087553952Z,2025-09-08T19:59:59.998574213Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-09,1330_1430,2025-09-09T13:30:00Z,2025-09-09T14:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-09\chunk=1330_1430.parquet,EXPORTED,14925,2025-09-09T13:30:00.073664434Z,2025-09-09T14:29:57.531552783Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-09,1430_1530,2025-09-09T14:30:00Z,2025-09-09T15:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-09\chunk=1430_1530.parquet,EXPORTED,13486,2025-09-09T14:30:00.571311245Z,2025-09-09T15:29:59.652318960Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-09,1530_1630,2025-09-09T15:30:00Z,2025-09-09T16:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-09\chunk=1530_1630.parquet,EXPORTED,8735,2025-09-09T15:30:00.145963511Z,2025-09-09T16:29:58.330119837Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-09,1730_1830,2025-09-09T17:30:00Z,2025-09-09T18:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-09\chunk=1730_1830.parquet,EXPORTED,7903,2025-09-09T17:30:00.510031229Z,2025-09-09T18:29:59.102983457Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-09,1630_1730,2025-09-09T16:30:00Z,2025-09-09T17:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-09\chunk=1630_1730.parquet,EXPORTED,10030,2025-09-09T16:30:00.572247811Z,2025-09-09T17:29:59.249607843Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-09,1830_1930,2025-09-09T18:30:00Z,2025-09-09T19:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-09\chunk=1830_1930.parquet,EXPORTED,11545,2025-09-09T18:30:00.298358358Z,2025-09-09T19:29:59.437637189Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-10,1430_1530,2025-09-10T14:30:00Z,2025-09-10T15:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-10\chunk=1430_1530.parquet,EXPORTED,10403,2025-09-10T14:30:00.098937090Z,2025-09-10T15:29:59.928350802Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-09,1930_2000,2025-09-09T19:30:00Z,2025-09-09T20:00:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-09\chunk=1930_2000.parquet,EXPORTED,22545,2025-09-09T19:30:00.731335413Z,2025-09-09T19:59:59.997757695Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-10,1330_1430,2025-09-10T13:30:00Z,2025-09-10T14:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-10\chunk=1330_1430.parquet,EXPORTED,21671,2025-09-10T13:30:00.108481955Z,2025-09-10T14:29:59.975929760Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-10,1530_1630,2025-09-10T15:30:00Z,2025-09-10T16:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-10\chunk=1530_1630.parquet,EXPORTED,9365,2025-09-10T15:30:00.450813148Z,2025-09-10T16:29:59.913083454Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-10,1730_1830,2025-09-10T17:30:00Z,2025-09-10T18:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-10\chunk=1730_1830.parquet,EXPORTED,11083,2025-09-10T17:30:00.805257227Z,2025-09-10T18:29:59.826420780Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-10,1630_1730,2025-09-10T16:30:00Z,2025-09-10T17:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-10\chunk=1630_1730.parquet,EXPORTED,12598,2025-09-10T16:30:00.125285373Z,2025-09-10T17:29:59.306543218Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-10,1830_1930,2025-09-10T18:30:00Z,2025-09-10T19:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-10\chunk=1830_1930.parquet,EXPORTED,17333,2025-09-10T18:30:00.018557611Z,2025-09-10T19:29:59.874479204Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-10,1930_2000,2025-09-10T19:30:00Z,2025-09-10T20:00:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-10\chunk=1930_2000.parquet,EXPORTED,18419,2025-09-10T19:30:00.185243271Z,2025-09-10T19:59:59.908774536Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-11,1430_1530,2025-09-11T14:30:00Z,2025-09-11T15:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-11\chunk=1430_1530.parquet,EXPORTED,14583,2025-09-11T14:30:00.440324675Z,2025-09-11T15:29:59.442414644Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-11,1330_1430,2025-09-11T13:30:00Z,2025-09-11T14:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-11\chunk=1330_1430.parquet,EXPORTED,25067,2025-09-11T13:30:00.147752237Z,2025-09-11T14:29:59.909339493Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-11,1530_1630,2025-09-11T15:30:00Z,2025-09-11T16:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-11\chunk=1530_1630.parquet,EXPORTED,13381,2025-09-11T15:30:00.119888714Z,2025-09-11T16:29:59.225218511Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-11,1630_1730,2025-09-11T16:30:00Z,2025-09-11T17:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-11\chunk=1630_1730.parquet,EXPORTED,11520,2025-09-11T16:30:00.126725093Z,2025-09-11T17:29:58.267664820Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-11,1730_1830,2025-09-11T17:30:00Z,2025-09-11T18:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-11\chunk=1730_1830.parquet,EXPORTED,11522,2025-09-11T17:30:00.310999779Z,2025-09-11T18:29:59.886335561Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-11,1830_1930,2025-09-11T18:30:00Z,2025-09-11T19:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-11\chunk=1830_1930.parquet,EXPORTED,15612,2025-09-11T18:30:00.488955056Z,2025-09-11T19:29:59.743580245Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-11,1930_2000,2025-09-11T19:30:00Z,2025-09-11T20:00:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-11\chunk=1930_2000.parquet,EXPORTED,20101,2025-09-11T19:30:00.050322803Z,2025-09-11T19:59:59.908497883Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-12,1430_1530,2025-09-12T14:30:00Z,2025-09-12T15:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-12\chunk=1430_1530.parquet,EXPORTED,13810,2025-09-12T14:30:00.133335324Z,2025-09-12T15:29:59.145413844Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-12,1330_1430,2025-09-12T13:30:00Z,2025-09-12T14:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-12\chunk=1330_1430.parquet,EXPORTED,23344,2025-09-12T13:30:00.029957766Z,2025-09-12T14:29:58.539074510Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-12,1630_1730,2025-09-12T16:30:00Z,2025-09-12T17:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-12\chunk=1630_1730.parquet,EXPORTED,7760,2025-09-12T16:30:00.277694558Z,2025-09-12T17:29:59.713239988Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-12,1730_1830,2025-09-12T17:30:00Z,2025-09-12T18:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-12\chunk=1730_1830.parquet,EXPORTED,7212,2025-09-12T17:30:00.782153553Z,2025-09-12T18:29:55.441525225Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-12,1530_1630,2025-09-12T15:30:00Z,2025-09-12T16:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-12\chunk=1530_1630.parquet,EXPORTED,12576,2025-09-12T15:30:01.053694475Z,2025-09-12T16:29:58.676305655Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-12,1830_1930,2025-09-12T18:30:00Z,2025-09-12T19:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-12\chunk=1830_1930.parquet,EXPORTED,14251,2025-09-12T18:30:01.473296627Z,2025-09-12T19:29:59.742464982Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-12,1930_2000,2025-09-12T19:30:00Z,2025-09-12T20:00:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-12\chunk=1930_2000.parquet,EXPORTED,17025,2025-09-12T19:30:01.017475717Z,2025-09-12T19:59:59.912873064Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-15,1330_1430,2025-09-15T13:30:00Z,2025-09-15T14:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-15\chunk=1330_1430.parquet,EXPORTED,25372,2025-09-15T13:30:00.147073413Z,2025-09-15T14:29:59.432022426Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-15,1430_1530,2025-09-15T14:30:00Z,2025-09-15T15:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-15\chunk=1430_1530.parquet,EXPORTED,12729,2025-09-15T14:30:00.062606563Z,2025-09-15T15:29:58.005357485Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-15,1530_1630,2025-09-15T15:30:00Z,2025-09-15T16:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-15\chunk=1530_1630.parquet,EXPORTED,16104,2025-09-15T15:30:00.914656800Z,2025-09-15T16:29:59.408648561Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-15,1730_1830,2025-09-15T17:30:00Z,2025-09-15T18:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-15\chunk=1730_1830.parquet,EXPORTED,14839,2025-09-15T17:30:00.632414999Z,2025-09-15T18:29:59.200067158Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-15,1830_1930,2025-09-15T18:30:00Z,2025-09-15T19:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-15\chunk=1830_1930.parquet,EXPORTED,14279,2025-09-15T18:30:00.407622393Z,2025-09-15T19:29:59.598910078Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-15,1630_1730,2025-09-15T16:30:00Z,2025-09-15T17:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-15\chunk=1630_1730.parquet,EXPORTED,22335,2025-09-15T16:30:01.466363530Z,2025-09-15T17:29:59.702431811Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-16,1430_1530,2025-09-16T14:30:00Z,2025-09-16T15:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-16\chunk=1430_1530.parquet,EXPORTED,12439,2025-09-16T14:30:03.407767281Z,2025-09-16T15:29:58.107680969Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-15,1930_2000,2025-09-15T19:30:00Z,2025-09-15T20:00:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-15\chunk=1930_2000.parquet,EXPORTED,23558,2025-09-15T19:30:00.388138847Z,2025-09-15T19:59:59.997579733Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-16,1330_1430,2025-09-16T13:30:00Z,2025-09-16T14:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-16\chunk=1330_1430.parquet,EXPORTED,20418,2025-09-16T13:30:00.092729182Z,2025-09-16T14:29:57.941244049Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-16,1530_1630,2025-09-16T15:30:00Z,2025-09-16T16:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-16\chunk=1530_1630.parquet,EXPORTED,8143,2025-09-16T15:30:00.515191664Z,2025-09-16T16:29:57.495672189Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-16,1630_1730,2025-09-16T16:30:00Z,2025-09-16T17:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-16\chunk=1630_1730.parquet,EXPORTED,10175,2025-09-16T16:30:00.381885960Z,2025-09-16T17:29:59.977410533Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-16,1830_1930,2025-09-16T18:30:00Z,2025-09-16T19:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-16\chunk=1830_1930.parquet,EXPORTED,10351,2025-09-16T18:30:02.019391007Z,2025-09-16T19:29:58.178196370Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-16,1730_1830,2025-09-16T17:30:00Z,2025-09-16T18:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-16\chunk=1730_1830.parquet,EXPORTED,13925,2025-09-16T17:30:00.429282277Z,2025-09-16T18:29:59.169560255Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-16,1930_2000,2025-09-16T19:30:00Z,2025-09-16T20:00:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-16\chunk=1930_2000.parquet,EXPORTED,15190,2025-09-16T19:30:00.449929983Z,2025-09-16T19:59:59.997124060Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-17,1430_1530,2025-09-17T14:30:00Z,2025-09-17T15:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-17\chunk=1430_1530.parquet,EXPORTED,10860,2025-09-17T14:30:00.651538001Z,2025-09-17T15:29:59.362596826Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-17,1330_1430,2025-09-17T13:30:00Z,2025-09-17T14:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-17\chunk=1330_1430.parquet,EXPORTED,12034,2025-09-17T13:30:00.027170641Z,2025-09-17T14:29:59.833998283Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-17,1530_1630,2025-09-17T15:30:00Z,2025-09-17T16:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-17\chunk=1530_1630.parquet,EXPORTED,9389,2025-09-17T15:30:00.390674261Z,2025-09-17T16:29:54.620607430Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-17,1630_1730,2025-09-17T16:30:00Z,2025-09-17T17:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-17\chunk=1630_1730.parquet,EXPORTED,7806,2025-09-17T16:30:00.122534180Z,2025-09-17T17:29:58.692193642Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-17,1730_1830,2025-09-17T17:30:00Z,2025-09-17T18:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-17\chunk=1730_1830.parquet,EXPORTED,13386,2025-09-17T17:30:00.911890596Z,2025-09-17T18:29:59.467053652Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-17,1830_1930,2025-09-17T18:30:00Z,2025-09-17T19:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-17\chunk=1830_1930.parquet,EXPORTED,16845,2025-09-17T18:30:00.359069522Z,2025-09-17T19:29:59.949633103Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-17,1930_2000,2025-09-17T19:30:00Z,2025-09-17T20:00:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-17\chunk=1930_2000.parquet,EXPORTED,17377,2025-09-17T19:30:00.060445078Z,2025-09-17T19:59:59.929473937Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-18,1430_1530,2025-09-18T14:30:00Z,2025-09-18T15:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-18\chunk=1430_1530.parquet,EXPORTED,10327,2025-09-18T14:30:00.277787775Z,2025-09-18T15:29:59.972896329Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-18,1330_1430,2025-09-18T13:30:00Z,2025-09-18T14:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-18\chunk=1330_1430.parquet,EXPORTED,16839,2025-09-18T13:30:00.197765861Z,2025-09-18T14:29:59.367321991Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-18,1630_1730,2025-09-18T16:30:00Z,2025-09-18T17:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-18\chunk=1630_1730.parquet,EXPORTED,7103,2025-09-18T16:30:00.981713799Z,2025-09-18T17:29:53.944846288Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-18,1730_1830,2025-09-18T17:30:00Z,2025-09-18T18:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-18\chunk=1730_1830.parquet,EXPORTED,7567,2025-09-18T17:30:00.539601458Z,2025-09-18T18:29:59.730617356Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-18,1530_1630,2025-09-18T15:30:00Z,2025-09-18T16:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-18\chunk=1530_1630.parquet,EXPORTED,15274,2025-09-18T15:30:00.136477242Z,2025-09-18T16:29:58.722231985Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-18,1830_1930,2025-09-18T18:30:00Z,2025-09-18T19:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-18\chunk=1830_1930.parquet,EXPORTED,9728,2025-09-18T18:30:00.087491235Z,2025-09-18T19:29:58.459817478Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-18,1930_2000,2025-09-18T19:30:00Z,2025-09-18T20:00:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-18\chunk=1930_2000.parquet,EXPORTED,15115,2025-09-18T19:30:00.425543874Z,2025-09-18T19:59:59.997546688Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-19,1330_1430,2025-09-19T13:30:00Z,2025-09-19T14:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-19\chunk=1330_1430.parquet,EXPORTED,16923,2025-09-19T13:30:00.027120039Z,2025-09-19T14:29:59.032156292Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-19,1430_1530,2025-09-19T14:30:00Z,2025-09-19T15:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-19\chunk=1430_1530.parquet,EXPORTED,10648,2025-09-19T14:30:00.565840104Z,2025-09-19T15:29:59.434281964Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-19,1530_1630,2025-09-19T15:30:00Z,2025-09-19T16:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-19\chunk=1530_1630.parquet,EXPORTED,8205,2025-09-19T15:30:00.575158997Z,2025-09-19T16:29:59.851668209Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-19,1630_1730,2025-09-19T16:30:00Z,2025-09-19T17:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-19\chunk=1630_1730.parquet,EXPORTED,8547,2025-09-19T16:30:01.353973959Z,2025-09-19T17:29:59.055461764Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-19,1730_1830,2025-09-19T17:30:00Z,2025-09-19T18:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-19\chunk=1730_1830.parquet,EXPORTED,7442,2025-09-19T17:30:00.420488035Z,2025-09-19T18:29:59.443652874Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-19,1830_1930,2025-09-19T18:30:00Z,2025-09-19T19:30:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-19\chunk=1830_1930.parquet,EXPORTED,9874,2025-09-19T18:30:00.392770415Z,2025-09-19T19:29:59.776601789Z,,0,0,0
alpaca,sip,trades,AFRM,2025-09-19,1930_2000,2025-09-19T19:30:00Z,2025-09-19T20:00:00Z,data\raw\microstructure_full\provider=alpaca\feed=sip\type=trades\symbol=AFRM\date=2025-09-19\chunk=1930_2000.parquet,EXPORTED,16860,2025-09-19T19:30:01.082208541Z,2025-09-19T19:59:59.995727288Z,,0,0,0
