lifecycle_id,symbol,theme_id,entry_ts,split_name,source_event_available_flag,evidence_brain_state,economic_transmission_state,market_pricing_brain_state,portfolio_brain_state,review_decision_state,invalidation_condition,risk_budget_state,sizing_cap_reason,final_brain_state,final_brain_reason_codes,translator_output_is_action_flag,outcome_used_for_assignment_flag,future_price_used_for_assignment_flag,missing_source_used_as_negative_flag,macro_used_for_assignment_flag,real_capital_status,no_action_reason
TASK617|ASML|20250930T133000Z,ASML,ai_semiconductors,2025-09-30 13:30:00+00:00,validation,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|GE|20250930T133000Z,GE,industrial_automation_robotics,2025-09-30 13:30:00+00:00,validation,1,source_present_but_noise_dominated,capital_need_overhang_vs_growth_question,market_waiting_on_overhang_absorption,no_slot_claim_review_only,watch_for_confirmation,invalid_if_overhang_not_absorbed_by_followup_price_action,no_budget_research_only,financing_or_overhang_confirmation_needed,watch_for_confirmation__no_budget_research_only,review=watch_for_confirmation|invalidation=invalid_if_overhang_not_absorbed_by_followup_price_action|budget=no_budget_research_only|cap=financing_or_overhang_confirmation_needed,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|HOOD|20250930T133000Z,HOOD,crypto_fintech,2025-09-30 13:30:00+00:00,validation,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|NVDA|20250930T133000Z,NVDA,ai_semiconductors,2025-09-30 13:30:00+00:00,validation,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|RTX|20250930T133000Z,RTX,aerospace_defense_space,2025-09-30 13:30:00+00:00,validation,1,evidence_needs_context,growth_funding_revenue_reinforcing,market_accepts_economic_path,distinct_driver_slot_leader_review,normal_size_review_candidate_not_approved,invalid_if_price_acceptance_breaks_or_theme_leadership_fades,normal_review_budget_not_approved,not_approved_until_guardrail_passes,normal_size_review_candidate_not_approved__normal_review_budget_not_approved,review=normal_size_review_candidate_not_approved|invalidation=invalid_if_price_acceptance_breaks_or_theme_leadership_fades|budget=normal_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|TER|20250930T133000Z,TER,industrial_automation_robotics,2025-09-30 13:30:00+00:00,validation,1,source_present_but_noise_dominated,capital_need_overhang_vs_growth_question,market_waiting_on_overhang_absorption,no_slot_claim_review_only,watch_for_confirmation,invalid_if_overhang_not_absorbed_by_followup_price_action,no_budget_research_only,financing_or_overhang_confirmation_needed,watch_for_confirmation__no_budget_research_only,review=watch_for_confirmation|invalidation=invalid_if_overhang_not_absorbed_by_followup_price_action|budget=no_budget_research_only|cap=financing_or_overhang_confirmation_needed,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|TSM|20250930T133000Z,TSM,ai_semiconductors,2025-09-30 13:30:00+00:00,validation,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|VRT|20250930T133000Z,VRT,power_grid_electrification,2025-09-30 13:30:00+00:00,validation,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|GD|20250930T134500Z,GD,aerospace_defense_space,2025-09-30 13:45:00+00:00,validation,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,slot_candidate_needs_confirmation,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|LMT|20250930T140000Z,LMT,aerospace_defense_space,2025-09-30 14:00:00+00:00,validation,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,slot_candidate_needs_confirmation,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|TSLA|20250930T181500Z,TSLA,ev_autonomy_mobility,2025-09-30 18:15:00+00:00,validation,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,slot_candidate_needs_confirmation,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|CRWD|20250930T191500Z,CRWD,cybersecurity,2025-09-30 19:15:00+00:00,validation,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,slot_candidate_needs_confirmation,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|ASML|20251001T133000Z,ASML,ai_semiconductors,2025-10-01 13:30:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|DDOG|20251001T133000Z,DDOG,data_devops_software,2025-10-01 13:30:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|F|20251001T133000Z,F,ev_autonomy_mobility,2025-10-01 13:30:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_pricing_needs_review,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|GD|20251001T133000Z,GD,aerospace_defense_space,2025-10-01 13:30:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_pricing_needs_review,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|GE|20251001T133000Z,GE,industrial_automation_robotics,2025-10-01 13:30:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|HOOD|20251001T133000Z,HOOD,crypto_fintech,2025-10-01 13:30:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_pricing_needs_review,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|LLY|20251001T133000Z,LLY,biotech_glp1_healthcare,2025-10-01 13:30:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_pricing_needs_review,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|LMT|20251001T133000Z,LMT,aerospace_defense_space,2025-10-01 13:30:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|MRNA|20251001T133000Z,MRNA,biotech_glp1_healthcare,2025-10-01 13:30:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|NEE|20251001T133000Z,NEE,power_grid_electrification,2025-10-01 13:30:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|PWR|20251001T133000Z,PWR,power_grid_electrification,2025-10-01 13:30:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,slot_candidate_needs_confirmation,research_only_no_slot_or_confirmation,invalid_if_evidence_cannot_be_tied_to_price_or_economics,no_budget_research_only,not_approved_until_guardrail_passes,research_only_no_slot_or_confirmation__no_budget_research_only,review=research_only_no_slot_or_confirmation|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=no_budget_research_only|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|RKLB|20251001T133000Z,RKLB,aerospace_defense_space,2025-10-01 13:30:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,slot_candidate_needs_confirmation,research_only_no_slot_or_confirmation,invalid_if_evidence_cannot_be_tied_to_price_or_economics,no_budget_research_only,not_approved_until_guardrail_passes,research_only_no_slot_or_confirmation__no_budget_research_only,review=research_only_no_slot_or_confirmation|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=no_budget_research_only|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|TER|20251001T133000Z,TER,industrial_automation_robotics,2025-10-01 13:30:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,slot_candidate_needs_confirmation,research_only_no_slot_or_confirmation,invalid_if_evidence_cannot_be_tied_to_price_or_economics,no_budget_research_only,not_approved_until_guardrail_passes,research_only_no_slot_or_confirmation__no_budget_research_only,review=research_only_no_slot_or_confirmation|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=no_budget_research_only|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|TSM|20251001T133000Z,TSM,ai_semiconductors,2025-10-01 13:30:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,slot_candidate_needs_confirmation,research_only_no_slot_or_confirmation,invalid_if_evidence_cannot_be_tied_to_price_or_economics,no_budget_research_only,not_approved_until_guardrail_passes,research_only_no_slot_or_confirmation__no_budget_research_only,review=research_only_no_slot_or_confirmation|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=no_budget_research_only|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|VRT|20251001T133000Z,VRT,power_grid_electrification,2025-10-01 13:30:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,slot_candidate_needs_confirmation,research_only_no_slot_or_confirmation,invalid_if_evidence_cannot_be_tied_to_price_or_economics,no_budget_research_only,not_approved_until_guardrail_passes,research_only_no_slot_or_confirmation__no_budget_research_only,review=research_only_no_slot_or_confirmation|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=no_budget_research_only|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|AMGN|20251001T134500Z,AMGN,biotech_glp1_healthcare,2025-10-01 13:45:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_pricing_needs_review,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|REGN|20251001T134500Z,REGN,biotech_glp1_healthcare,2025-10-01 13:45:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_pricing_needs_review,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|CRWD|20251001T140000Z,CRWD,cybersecurity,2025-10-01 14:00:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|IBIT|20251001T140000Z,IBIT,crypto_fintech,2025-10-01 14:00:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|PLTR|20251001T140000Z,PLTR,data_devops_software,2025-10-01 14:00:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|TSLA|20251001T140000Z,TSLA,ev_autonomy_mobility,2025-10-01 14:00:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|ARM|20251001T141500Z,ARM,ai_semiconductors,2025-10-01 14:15:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|NVDA|20251001T141500Z,NVDA,ai_semiconductors,2025-10-01 14:15:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_pricing_needs_review,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|RTX|20251001T143000Z,RTX,aerospace_defense_space,2025-10-01 14:30:00+00:00,validation,1,evidence_needs_context,growth_funding_revenue_reinforcing,market_accepts_economic_path,slot_candidate_needs_confirmation,research_only_no_slot_or_confirmation,invalid_if_price_acceptance_breaks_or_theme_leadership_fades,no_budget_research_only,not_approved_until_guardrail_passes,research_only_no_slot_or_confirmation__no_budget_research_only,review=research_only_no_slot_or_confirmation|invalidation=invalid_if_price_acceptance_breaks_or_theme_leadership_fades|budget=no_budget_research_only|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|ASTS|20251001T144500Z,ASTS,aerospace_defense_space,2025-10-01 14:45:00+00:00,validation,1,certified_company_direct_strong_evidence,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,distinct_driver_slot_leader_review,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|AVGO|20251001T144500Z,AVGO,ai_semiconductors,2025-10-01 14:45:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|GM|20251001T153000Z,GM,ev_autonomy_mobility,2025-10-01 15:30:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,slot_candidate_needs_confirmation,research_only_no_slot_or_confirmation,invalid_if_evidence_cannot_be_tied_to_price_or_economics,no_budget_research_only,not_approved_until_guardrail_passes,research_only_no_slot_or_confirmation__no_budget_research_only,review=research_only_no_slot_or_confirmation|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=no_budget_research_only|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|ZS|20251001T174500Z,ZS,cybersecurity,2025-10-01 17:45:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,slot_candidate_needs_confirmation,research_only_no_slot_or_confirmation,invalid_if_evidence_cannot_be_tied_to_price_or_economics,no_budget_research_only,not_approved_until_guardrail_passes,research_only_no_slot_or_confirmation__no_budget_research_only,review=research_only_no_slot_or_confirmation|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=no_budget_research_only|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|PANW|20251001T190000Z,PANW,cybersecurity,2025-10-01 19:00:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,slot_candidate_needs_confirmation,research_only_no_slot_or_confirmation,invalid_if_evidence_cannot_be_tied_to_price_or_economics,no_budget_research_only,not_approved_until_guardrail_passes,research_only_no_slot_or_confirmation__no_budget_research_only,review=research_only_no_slot_or_confirmation|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=no_budget_research_only|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|ASTS|20251002T133000Z,ASTS,aerospace_defense_space,2025-10-02 13:30:00+00:00,validation,1,certified_company_direct_strong_evidence,growth_funding_revenue_reinforcing,market_accepts_economic_path,distinct_driver_slot_leader_review,normal_size_review_candidate_not_approved,invalid_if_price_acceptance_breaks_or_theme_leadership_fades,normal_review_budget_not_approved,not_approved_until_guardrail_passes,normal_size_review_candidate_not_approved__normal_review_budget_not_approved,review=normal_size_review_candidate_not_approved|invalidation=invalid_if_price_acceptance_breaks_or_theme_leadership_fades|budget=normal_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
